index,num_shopping_mall_500m,nearest_shopping_mall_dist
41484,3,214.73
41485,0,838.08
41486,0,690.05
41487,1,407.69
41488,3,380.85
41489,0,522.37
41490,0,1404.18
41491,1,187.96
41492,2,328.0
41493,0,1178.04
41494,0,538.54
41495,1,111.03
41496,0,652.5
41497,1,406.13
41498,1,481.73
41499,1,137.39
41500,0,999.16
41501,1,318.05
41502,0,1706.97
41503,1,185.66
41504,3,210.86
41505,0,857.43
41506,0,1184.88
41507,0,1067.65
41508,0,659.03
41509,0,690.97
41510,0,907.23
41511,1,496.1
41512,0,557.48
41513,0,547.05
41514,2,170.78
41515,0,737.26
41516,3,156.88
41517,0,736.42
41518,0,548.42
41519,2,166.99
41520,1,306.04
41521,0,1391.48
41522,1,223.21
41523,0,516.26
41524,0,717.44
41525,0,1185.22
41526,1,330.18
41527,1,237.6
41528,1,320.42
41529,0,1157.56
41530,0,1151.43
41531,0,1290.5
41532,0,737.18
41533,0,719.55
41534,0,1264.79
41535,0,622.58
41536,1,422.99
41537,0,724.04
41538,2,258.53
41539,0,514.43
41540,2,316.71
41541,1,392.04
41542,1,228.13
41543,1,250.98
41544,1,278.08
41545,1,252.34
41546,0,927.93
41547,0,903.25
41548,0,788.94
41549,0,633.46
41550,0,1355.34
41551,0,1332.78
41552,1,459.77
41553,0,2013.94
41554,2,496.3
41555,0,1260.7
41556,0,1167.1
41557,1,230.7
41558,0,1154.27
41559,0,700.4
41560,0,640.82
41561,0,737.72
41562,0,1130.85
41563,0,998.86
41564,1,230.9
41565,1,364.67
41566,0,976.37
41567,0,744.63
41568,0,1364.63
41569,1,318.05
41570,0,1118.7
41571,1,306.04
41572,1,318.63
41573,1,481.35
41574,0,520.6
41575,0,948.41
41576,0,867.5
41577,0,1855.17
41578,0,918.43
41579,1,448.22
41580,0,834.91
41581,0,1106.03
41582,0,964.82
41583,1,449.7
41584,1,493.92
41585,0,1056.85
41586,0,864.29
41587,1,350.02
41588,0,1103.12
41589,0,743.92
41590,2,419.29
41591,0,1420.75
41592,0,700.03
41593,0,1338.61
41594,0,1151.84
41595,3,236.42
41596,0,1093.85
41597,1,262.99
41598,0,961.69
41599,0,974.45
41600,0,834.11
41601,0,1581.87
41602,1,71.34
41603,1,429.07
41604,1,189.99
41605,2,74.68
41606,1,310.18
41607,0,1037.7
41608,0,509.03
41609,0,863.36
41610,0,554.3
41611,1,392.66
41612,0,920.41
41613,3,200.17
41614,2,305.64
41615,3,185.44
41616,0,863.27
41617,0,669.86
41618,1,357.3
41619,0,914.16
41620,0,1261.92
41621,0,943.28
41622,2,402.29
41623,0,576.42
41624,1,316.09
41625,0,1331.9
41626,0,580.19
41627,1,200.04
41628,0,586.57
41629,1,452.52
41630,0,806.5
41631,7,202.14
41632,1,254.49
41633,1,488.32
41634,0,948.03
41635,2,141.0
41636,0,832.97
41637,0,1065.98
41638,0,595.14
41639,0,1002.65
41640,0,1040.96
41641,0,617.16
41642,1,411.96
41643,0,1089.57
41644,1,469.22
41645,0,1400.67
41646,1,496.97
41647,1,429.95
41648,1,303.04
41649,0,648.28
41650,0,876.85
41651,3,289.44
41652,2,314.81
41653,0,903.84
41654,0,1427.76
41655,0,837.96
41656,1,183.77
41657,1,493.72
41658,0,880.78
41659,1,284.42
41660,1,409.58
41661,0,818.03
41662,0,1183.77
41663,0,841.51
41664,0,593.06
41665,1,491.84
41666,1,177.15
41667,0,522.58
41668,0,1045.86
41669,0,623.08
41670,1,157.89
41671,2,327.31
41672,0,690.64
41673,0,902.39
41674,2,438.18
41675,1,336.14
41676,1,199.25
41677,0,655.99
41678,0,650.23
41679,0,561.95
41680,1,418.73
41681,1,273.07
41682,4,275.82
41683,1,447.05
41684,1,237.12
41685,1,364.99
41686,1,480.19
41687,0,1445.7
41688,1,115.62
41689,0,1226.18
41690,1,488.47
41691,1,266.13
41692,0,978.68
41693,1,383.5
41694,0,802.0
41695,0,1552.02
41696,0,1177.9
41697,2,373.89
41698,0,879.22
41699,1,274.01
41700,0,500.3
41701,0,690.72
41702,2,317.46
41703,1,409.22
41704,0,1054.97
41705,0,558.69
41706,0,649.76
41707,0,973.96
41708,1,264.82
41709,0,656.99
41710,0,995.13
41711,0,920.24
41712,0,822.45
41713,0,729.22
41714,0,627.01
41715,1,107.09
41716,0,1714.19
41717,0,1091.29
41718,0,510.83
41719,0,918.43
41720,2,314.89
41721,0,906.36
41722,0,749.93
41723,1,448.98
41724,1,425.44
41725,0,864.29
41726,0,1416.47
41727,0,874.28
41728,0,717.58
41729,0,508.21
41730,0,969.15
41731,0,526.62
41732,0,610.7
41733,0,780.72
41734,1,303.04
41735,0,721.6
41736,1,426.8
41737,1,491.65
41738,1,411.96
41739,0,531.75
41740,0,815.99
41741,0,1317.95
41742,1,117.25
41743,7,202.14
41744,0,686.98
41745,0,1185.99
41746,0,1118.05
41747,0,1044.77
41748,0,579.74
41749,0,820.92
41750,1,411.54
41751,0,1033.89
41752,0,1027.94
41753,1,499.9
41754,0,504.9
41755,0,751.92
41756,1,438.89
41757,1,312.89
41758,2,401.56
41759,0,1085.36
41760,0,519.14
41761,0,1239.29
41762,0,1481.05
41763,0,517.99
41764,0,808.66
41765,0,1605.68
41766,1,341.9
41767,0,779.08
41768,0,583.83
41769,0,792.65
41770,1,407.74
41771,0,1070.35
41772,0,547.59
41773,0,548.48
41774,6,114.19
41775,0,742.12
41776,0,800.55
41777,1,413.96
41778,1,226.14
41779,0,790.83
41780,0,897.04
41781,2,154.15
41782,0,517.32
41783,0,625.8
41784,0,853.97
41785,1,365.73
41786,0,870.52
41787,1,262.83
41788,0,1062.99
41789,1,392.04
41790,0,890.13
41791,0,757.29
41792,2,462.02
41793,0,1013.3
41794,0,1160.13
41795,2,419.5
41796,0,805.12
41797,0,1002.54
41798,0,998.78
41799,1,493.92
41800,0,1025.56
41801,1,495.35
41802,0,852.62
41803,0,610.78
41804,0,536.59
41805,2,325.77
41806,0,703.96
41807,1,243.3
41808,0,580.34
41809,0,976.15
41810,0,795.33
41811,3,281.36
41812,0,693.04
41813,0,1025.26
41814,1,475.64
41815,2,63.33
41816,0,935.11
41817,1,297.8
41818,1,218.31
41819,0,596.03
41820,0,943.72
41821,0,614.74
41822,0,1310.41
41823,1,296.46
41824,0,1301.36
41825,0,587.66
41826,3,327.86
41827,1,481.58
41828,0,970.73
41829,1,497.67
41830,0,935.43
41831,0,506.23
41832,0,1040.65
41833,1,286.58
41834,1,478.55
41835,0,1031.88
41836,1,134.05
41837,0,511.1
41838,1,365.18
41839,0,1264.83
41840,0,626.52
41841,0,568.36
41842,0,1050.21
41843,0,800.55
41844,0,780.23
41845,0,907.23
41846,1,372.09
41847,0,1042.85
41848,0,982.71
41849,1,454.08
41850,0,767.43
41851,0,1027.91
41852,2,403.45
41853,2,438.34
41854,0,972.72
41855,0,515.63
41856,0,1006.64
41857,0,645.48
41858,0,664.6
41859,1,490.64
41860,1,313.58
41861,1,497.89
41862,0,579.85
41863,0,707.18
41864,1,313.39
41865,0,1222.96
41866,0,624.12
41867,1,295.9
41868,0,915.32
41869,0,855.6
41870,1,442.95
41871,0,824.65
41872,1,455.49
41873,1,498.27
41874,0,728.07
41875,0,1541.37
41876,2,475.85
41877,0,801.65
41878,0,569.95
41879,0,836.3
41880,0,982.9
41881,0,879.82
41882,1,484.5
41883,0,592.58
41884,0,1079.61
41885,0,1085.07
41886,0,1108.11
41887,1,403.45
41888,0,1236.28
41889,0,518.78
41890,2,371.58
41891,0,671.66
41892,0,500.95
41893,1,459.88
41894,1,345.4
41895,0,1202.67
41896,0,742.52
41897,0,671.82
41898,1,382.28
41899,0,1066.19
41900,1,418.46
41901,2,65.11
41902,0,1114.94
41903,3,119.96
41904,0,535.55
41905,1,269.41
41906,0,2031.74
41907,0,623.12
41908,1,458.93
41909,1,408.86
41910,0,1871.87
41911,0,1157.56
41912,0,615.25
41913,1,277.09
41914,0,515.42
41915,0,829.19
41916,1,481.45
41917,0,1378.61
41918,1,434.87
41919,1,123.6
41920,2,354.04
41921,0,580.36
41922,0,1115.38
41923,0,885.97
41924,0,887.63
41925,1,273.15
41926,1,140.0
41927,0,529.09
41928,0,948.08
41929,1,394.98
41930,0,768.09
41931,1,308.52
41932,0,665.7
41933,1,319.34
41934,3,200.12
41935,2,181.58
41936,0,504.9
41937,1,452.27
41938,1,449.88
41939,1,206.09
41940,1,490.82
41941,0,649.97
41942,0,1077.89
41943,0,1076.4
41944,1,447.29
41945,1,474.7
41946,1,209.63
41947,1,245.48
41948,1,206.09
41949,0,797.81
41950,0,812.59
41951,1,389.38
41952,0,1223.45
41953,1,365.4
41954,0,1385.66
41955,2,469.96
41956,2,311.59
41957,2,340.49
41958,0,1124.73
41959,0,933.95
41960,0,1187.38
41961,1,367.09
41962,0,706.04
41963,0,812.59
41964,1,452.09
41965,0,1405.13
41966,2,245.0
41967,0,686.98
41968,1,252.34
41969,0,720.48
41970,0,926.44
41971,1,342.25
41972,1,411.96
41973,1,400.32
41974,1,477.46
41975,0,523.23
41976,0,1127.8
41977,1,303.04
41978,0,1143.03
41979,1,373.21
41980,1,435.27
41981,1,313.58
41982,1,277.66
41983,0,1611.6
41984,1,269.02
41985,1,378.04
41986,0,713.84
41987,1,458.93
41988,0,506.34
41989,0,731.28
41990,1,122.53
41991,0,881.25
41992,0,777.55
41993,1,417.31
41994,0,622.19
41995,1,343.31
41996,0,1469.93
41997,2,394.49
41998,1,324.5
41999,0,706.12
42000,1,482.27
42001,0,1115.38
42002,1,363.49
42003,0,1407.67
42004,1,451.43
42005,1,437.81
42006,1,468.3
42007,2,406.06
42008,0,918.89
42009,0,806.26
42010,1,88.97
42011,2,358.27
42012,0,787.23
42013,0,822.73
42014,0,974.26
42015,0,1092.02
42016,1,189.99
42017,0,636.83
42018,0,660.97
42019,1,162.45
42020,0,1075.26
42021,1,351.75
42022,0,692.86
42023,0,999.99
42024,1,468.3
42025,0,689.33
42026,0,804.97
42027,0,1098.58
42028,0,568.79
42029,1,281.96
42030,1,210.86
42031,0,1426.36
42032,0,1299.36
42033,2,281.76
42034,0,904.97
42035,1,345.4
42036,0,1036.65
42037,1,456.6
42038,0,735.06
42039,0,903.25
42040,0,1080.95
42041,1,189.55
42042,1,365.47
42043,1,284.28
42044,1,193.88
42045,1,185.79
42046,2,316.38
42047,0,1800.0
42048,2,273.87
42049,3,292.97
42050,0,819.47
42051,1,242.25
42052,0,848.37
42053,0,1267.08
42054,0,760.91
42055,7,202.14
42056,0,1794.27
42057,0,2165.61
42058,1,258.02
42059,0,1341.92
42060,0,1125.93
42061,0,643.66
42062,0,1118.91
42063,2,162.83
42064,1,197.5
42065,1,385.67
42066,1,399.14
42067,0,806.87
42068,0,570.83
42069,0,1059.22
42070,0,731.79
42071,0,747.43
42072,0,935.43
42073,1,142.32
42074,0,862.57
42075,0,1088.39
42076,1,426.78
42077,0,1076.26
42078,0,1264.79
42079,0,690.72
42080,0,1020.38
42081,1,442.87
42082,0,1117.03
42083,0,558.68
42084,0,640.78
42085,3,292.97
42086,1,283.92
42087,2,325.77
42088,0,963.08
42089,0,742.37
42090,0,584.81
42091,1,492.34
42092,0,698.96
42093,1,257.39
42094,1,436.28
42095,0,668.91
42096,0,656.72
42097,1,458.66
42098,0,666.7
42099,0,576.54
42100,0,1419.08
42101,0,714.18
42102,0,585.43
42103,0,746.05
42104,0,575.28
42105,2,371.9
42106,1,439.49
42107,2,398.61
42108,0,1185.22
42109,0,1053.3
42110,0,523.3
42111,0,985.64
42112,0,863.36
42113,1,452.21
42114,1,274.5
42115,1,353.64
42116,1,409.21
42117,0,651.07
42118,1,118.26
42119,0,511.38
42120,0,1999.48
42121,0,1024.93
42122,0,719.08
42123,0,1646.03
42124,0,1871.87
42125,0,949.72
42126,1,316.09
42127,2,310.58
42128,0,704.86
42129,0,667.62
42130,0,808.63
42131,1,389.2
42132,0,973.56
42133,1,415.82
42134,0,720.43
42135,0,1272.31
42136,1,456.48
42137,1,257.06
42138,0,638.82
42139,1,365.73
42140,0,897.72
42141,0,513.44
42142,1,361.98
42143,2,330.49
42144,1,342.82
42145,2,316.71
42146,0,801.83
42147,0,890.79
42148,1,273.76
42149,1,425.05
42150,1,281.96
42151,0,699.84
42152,1,288.25
42153,0,661.62
42154,1,360.78
42155,1,375.18
42156,0,742.4
42157,0,964.53
42158,1,416.18
42159,1,387.99
42160,0,730.2
42161,0,1201.14
42162,0,647.34
42163,0,711.33
42164,0,597.86
42165,0,758.21
42166,0,934.13
42167,1,100.8
42168,0,915.21
42169,0,1221.04
42170,2,370.97
42171,0,812.59
42172,1,359.08
42173,1,403.9
42174,1,282.45
42175,0,523.3
42176,0,1037.52
42177,0,739.33
42178,0,693.97
42179,0,1136.17
42180,0,797.94
42181,1,483.78
42182,0,686.98
42183,1,175.3
42184,0,961.17
42185,0,1580.23
42186,0,1358.66
42187,2,376.26
42188,0,1398.75
42189,0,982.12
42190,1,257.08
42191,0,1003.33
42192,1,399.09
42193,0,759.84
42194,1,370.19
42195,0,791.81
42196,0,746.97
42197,1,382.33
42198,1,423.55
42199,0,629.0
42200,0,693.13
42201,1,355.32
42202,1,323.65
42203,0,730.99
42204,1,209.17
42205,0,504.9
42206,0,510.1
42207,0,1332.57
42208,0,2102.49
42209,1,321.86
42210,1,462.24
42211,0,1252.65
42212,1,387.79
42213,0,704.58
42214,0,1689.65
42215,0,637.93
42216,1,479.1
42217,3,0.0
42218,3,307.71
42219,0,664.6
42220,1,280.69
42221,2,425.32
42222,1,435.8
42223,1,264.44
42224,0,1092.02
42225,1,321.88
42226,0,2203.17
42227,1,97.83
42228,0,937.76
42229,0,682.76
42230,0,1145.94
42231,1,414.08
42232,1,266.49
42233,0,1252.65
42234,3,214.73
42235,1,370.3
42236,0,516.08
42237,4,119.46
42238,0,802.33
42239,0,1345.57
42240,2,421.18
42241,0,1118.7
42242,1,358.2
42243,0,1307.63
42244,0,1329.62
42245,0,1155.32
42246,0,737.99
42247,0,553.12
42248,0,1299.01
42249,0,591.77
42250,1,410.33
42251,1,301.63
42252,2,294.15
42253,0,663.52
42254,1,274.01
42255,1,396.51
42256,1,83.72
42257,0,789.08
42258,0,646.84
42259,0,1722.99
42260,0,1263.26
42261,0,673.74
42262,0,560.27
42263,0,804.91
42264,3,211.49
42265,0,1668.09
42266,0,928.88
42267,1,459.33
42268,1,447.29
42269,0,677.6
42270,0,911.63
42271,0,1303.28
42272,2,437.61
42273,1,301.72
42274,1,407.69
42275,0,966.28
42276,0,851.21
42277,0,1066.47
42278,1,431.18
42279,2,330.49
42280,1,434.87
42281,1,230.81
42282,0,682.01
42283,0,1013.63
42284,0,1272.63
42285,0,1541.37
42286,0,2047.91
42287,0,508.07
42288,0,892.9
42289,0,1401.82
42290,0,584.93
42291,0,742.31
42292,0,645.18
42293,1,481.73
42294,0,1158.65
42295,2,475.85
42296,0,1019.4
42297,1,361.75
42298,0,1008.71
42299,0,643.98
42300,0,1669.34
42301,0,803.05
42302,1,418.73
42303,0,1141.75
42304,1,357.01
42305,0,829.79
42306,1,403.78
42307,2,393.03
42308,0,520.85
42309,0,662.05
42310,0,891.17
42311,2,366.2
42312,0,1212.69
42313,0,599.65
42314,1,161.63
42315,1,402.0
42316,0,1172.19
42317,2,449.0
42318,1,294.02
42319,1,476.97
42320,0,560.67
42321,1,295.65
42322,1,219.26
42323,0,591.22
42324,1,452.09
42325,1,181.79
42326,1,413.47
42327,0,955.64
42328,0,780.23
42329,1,497.0
42330,1,158.13
42331,0,1482.83
42332,0,855.96
42333,0,1052.87
42334,1,399.09
42335,0,711.1
42336,1,442.74
42337,0,876.62
42338,0,669.47
42339,0,536.34
42340,0,842.53
42341,0,588.9
42342,1,352.16
42343,0,508.07
42344,0,862.26
42345,0,1259.47
42346,0,619.41
42347,0,650.57
42348,2,327.79
42349,1,473.69
42350,0,559.68
42351,0,994.66
42352,1,366.31
42353,1,448.98
42354,1,312.59
42355,0,658.15
42356,0,755.78
42357,0,602.1
42358,0,503.78
42359,1,105.71
42360,2,203.25
42361,0,708.75
42362,0,721.46
42363,0,929.38
42364,0,853.72
42365,0,635.46
42366,0,1125.95
42367,0,729.04
42368,1,459.77
42369,0,806.58
42370,0,1142.91
42371,1,364.28
42372,0,806.58
42373,0,1441.93
42374,0,615.46
42375,0,1053.43
42376,0,975.59
42377,0,1151.5
42378,1,472.85
42379,0,1262.08
42380,0,638.52
42381,1,463.4
42382,0,780.23
42383,1,499.78
42384,0,557.48
42385,0,1117.03
42386,1,465.06
42387,3,209.76
42388,1,428.52
42389,1,279.94
42390,0,706.18
42391,1,430.6
42392,1,199.25
42393,0,506.75
42394,0,876.24
42395,1,481.08
42396,0,603.17
42397,1,368.51
42398,0,891.17
42399,1,484.77
42400,1,313.65
42401,1,453.25
42402,0,943.92
42403,0,1215.91
42404,0,757.63
42405,0,595.14
42406,0,509.13
42407,0,861.51
42408,0,1067.61
42409,1,281.66
42410,0,567.24
42411,0,1183.29
42412,0,597.4
42413,0,679.06
42414,2,381.36
42415,1,490.82
42416,0,888.64
42417,0,1156.79
42418,1,304.47
42419,2,420.35
42420,0,1039.43
42421,3,211.49
42422,0,1209.93
42423,0,800.73
42424,1,197.87
42425,0,1115.26
42426,0,1226.33
42427,0,699.54
42428,0,625.25
42429,0,876.85
42430,0,1577.27
42431,0,756.06
42432,1,469.55
42433,0,1504.78
42434,0,1848.95
42435,1,416.61
42436,0,520.99
42437,0,695.49
42438,0,659.36
42439,1,358.42
42440,0,1077.3
42441,1,391.83
42442,0,869.0
42443,1,445.04
42444,0,860.78
42445,1,290.12
42446,0,696.38
42447,0,627.89
42448,0,989.74
42449,0,817.77
42450,1,272.19
42451,0,938.78
42452,0,907.27
42453,0,770.23
42454,0,834.11
42455,0,519.76
42456,1,240.04
42457,0,903.61
42458,1,259.21
42459,0,725.87
42460,0,812.59
42461,0,536.92
42462,0,1174.14
42463,1,278.79
42464,1,174.73
42465,0,730.2
42466,2,398.21
42467,1,449.58
42468,0,660.97
42469,0,742.52
42470,0,764.0
42471,0,579.3
42472,0,690.24
42473,0,741.59
42474,0,1340.6
42475,1,483.32
42476,0,518.61
42477,0,1028.63
42478,0,730.61
42479,1,420.75
42480,1,335.74
42481,0,982.9
42482,0,729.49
42483,0,1393.33
42484,0,1444.75
42485,2,413.77
42486,0,509.87
42487,0,1053.18
42488,0,664.59
42489,0,939.19
42490,2,316.8
42491,0,959.58
42492,0,558.74
42493,1,382.08
42494,0,1067.96
42495,1,411.96
42496,0,876.87
42497,3,163.81
42498,0,846.15
42499,0,817.93
42500,3,370.46
42501,2,367.91
42502,0,966.28
42503,0,1006.93
42504,0,1033.89
42505,0,1138.39
42506,0,861.51
42507,1,435.95
42508,0,840.58
42509,1,437.27
42510,1,434.76
42511,0,538.62
42512,2,438.07
42513,1,351.13
42514,1,210.56
42515,0,645.85
42516,0,780.23
42517,1,194.05
42518,0,1061.47
42519,0,659.36
42520,0,1073.35
42521,1,325.33
42522,0,568.36
42523,0,1088.95
42524,0,525.45
42525,2,238.38
42526,0,712.04
42527,0,897.3
42528,0,1888.9
42529,0,721.23
42530,1,246.61
42531,0,874.77
42532,1,333.15
42533,0,1394.29
42534,0,915.21
42535,1,444.0
42536,0,792.99
42537,1,442.28
42538,0,871.42
42539,1,364.48
42540,1,490.68
42541,1,370.19
42542,0,570.24
42543,0,546.88
42544,0,1487.55
42545,0,507.43
42546,0,1037.52
42547,0,847.39
42548,0,933.58
42549,0,630.43
42550,0,681.59
42551,2,296.2
42552,1,444.61
42553,1,426.35
42554,2,347.26
42555,0,1013.3
42556,2,214.15
42557,0,732.64
42558,1,281.7
42559,3,277.97
42560,0,1209.69
42561,1,481.24
42562,0,759.36
42563,0,1101.78
42564,1,496.19
42565,0,1239.54
42566,1,241.31
42567,1,459.55
42568,0,547.59
42569,1,358.42
42570,2,269.16
42571,0,1122.58
42572,1,410.5
42573,0,816.26
42574,0,966.28
42575,0,1381.89
42576,0,690.97
42577,0,762.28
42578,0,1634.23
42579,1,232.18
42580,0,806.22
42581,0,500.46
42582,3,264.3
42583,0,952.07
42584,1,491.99
42585,0,514.43
42586,0,1121.02
42587,0,1104.26
42588,0,1048.65
42589,1,283.92
42590,0,865.49
42591,1,275.77
42592,0,555.92
42593,1,455.42
42594,0,557.99
42595,0,610.35
42596,1,498.51
42597,0,976.48
42598,0,1241.62
42599,0,1097.77
42600,2,474.6
42601,0,587.65
42602,0,776.41
42603,0,1060.28
42604,2,355.97
42605,0,729.22
42606,0,713.79
42607,0,1718.04
42608,0,798.85
42609,0,819.32
42610,0,1004.84
42611,0,974.34
42612,0,701.9
42613,1,422.52
42614,0,678.73
42615,2,298.33
42616,0,834.53
42617,0,1505.19
42618,1,359.01
42619,0,1376.5
42620,1,475.63
42621,0,1025.26
42622,0,993.89
42623,0,1191.63
42624,0,1564.69
42625,1,409.46
42626,1,257.39
42627,1,429.44
42628,0,815.84
42629,0,624.08
42630,3,293.26
42631,1,480.65
42632,0,1677.17
42633,2,360.21
42634,0,1454.46
42635,1,303.1
42636,0,984.86
42637,0,835.31
42638,0,936.48
42639,1,387.16
42640,1,461.82
42641,0,710.96
42642,0,795.49
42643,0,523.74
42644,2,297.54
42645,0,781.34
42646,0,933.95
42647,0,1933.67
42648,0,857.01
42649,0,911.33
42650,1,373.97
42651,0,1218.65
42652,0,518.42
42653,0,1436.86
42654,1,355.32
42655,1,377.92
42656,0,1196.01
42657,2,342.76
42658,0,688.47
42659,0,503.78
42660,0,608.09
42661,0,521.88
42662,0,948.08
42663,0,1347.57
42664,1,290.95
42665,1,489.01
42666,0,975.85
42667,0,556.02
42668,1,295.69
42669,0,1270.84
42670,1,418.33
42671,0,2238.67
42672,0,1000.52
42673,1,370.21
42674,0,716.06
42675,0,668.85
42676,0,695.14
42677,0,869.39
42678,0,1059.69
42679,0,1128.82
42680,0,1253.75
42681,0,536.0
42682,0,936.6
42683,1,428.52
42684,0,1216.35
42685,0,897.34
42686,0,834.11
42687,1,159.48
42688,1,391.89
42689,1,199.49
42690,0,861.84
42691,0,1863.21
42692,1,186.6
42693,0,1385.66
42694,0,898.33
42695,2,380.45
42696,0,697.6
42697,0,502.2
42698,0,962.51
42699,0,711.95
42700,0,686.0
42701,1,256.64
42702,0,969.45
42703,0,622.9
42704,2,314.89
42705,1,270.73
42706,0,1196.01
42707,1,498.21
42708,2,65.11
42709,0,1079.16
42710,0,601.64
42711,1,292.07
42712,0,679.04
42713,1,227.46
42714,1,334.41
42715,1,432.74
42716,0,509.87
42717,1,107.87
42718,0,686.36
42719,3,268.11
42720,2,235.15
42721,0,741.04
42722,1,443.99
42723,0,820.61
42724,0,996.19
42725,1,351.73
42726,1,88.57
42727,0,880.78
42728,0,941.81
42729,0,1102.7
42730,0,862.38
42731,0,706.12
42732,0,545.0
42733,1,202.21
42734,0,559.68
42735,0,512.15
42736,0,845.34
42737,1,295.65
42738,0,1151.65
42739,1,443.99
42740,1,243.54
42741,0,743.22
42742,0,553.72
42743,1,295.47
42744,0,790.83
42745,0,587.66
42746,0,840.22
42747,2,273.68
42748,0,739.05
42749,0,543.28
42750,0,652.03
42751,1,294.71
42752,1,453.97
42753,3,362.56
42754,1,440.71
42755,0,751.28
42756,3,160.23
42757,1,454.53
42758,0,537.51
42759,0,696.98
42760,0,636.2
42761,2,360.73
42762,0,600.59
42763,0,622.96
42764,0,1128.71
42765,0,644.93
42766,1,417.04
42767,0,907.59
42768,1,257.47
42769,2,322.02
42770,1,320.86
42771,0,652.5
42772,0,652.38
42773,0,1331.01
42774,1,242.56
42775,0,1236.9
42776,1,344.58
42777,0,709.28
42778,0,520.62
42779,0,576.15
42780,0,962.81
42781,2,293.99
42782,0,516.74
42783,0,919.37
42784,1,225.93
42785,0,597.03
42786,1,348.34
42787,0,647.21
42788,0,540.16
42789,1,466.15
42790,0,861.05
42791,0,899.72
42792,1,409.46
42793,0,518.11
42794,0,727.61
42795,1,298.41
42796,0,710.99
42797,0,507.17
42798,1,292.15
42799,1,253.69
42800,0,824.77
42801,0,623.72
42802,1,424.63
42803,1,473.28
42804,0,1514.03
42805,1,478.69
42806,0,1267.08
42807,1,191.12
42808,0,889.95
42809,2,379.11
42810,0,818.57
42811,1,182.6
42812,1,253.69
42813,2,265.11
42814,0,1098.21
42815,1,483.23
42816,0,1184.21
42817,1,341.17
42818,0,1005.36
42819,0,530.28
42820,0,634.92
42821,0,504.75
42822,0,643.43
42823,0,1004.87
42824,0,954.43
42825,0,688.97
42826,1,232.35
42827,0,1226.52
42828,0,716.01
42829,1,239.31
42830,4,226.05
42831,0,1484.78
42832,0,729.49
42833,3,52.07
42834,1,351.3
42835,0,1372.19
42836,0,1997.99
42837,0,559.42
42838,0,1747.51
42839,0,922.41
42840,0,739.73
42841,0,523.02
42842,0,886.54
42843,1,252.34
42844,3,119.96
42845,0,645.29
42846,0,1053.18
42847,0,1073.35
42848,1,326.49
42849,0,615.46
42850,0,873.59
42851,0,672.07
42852,0,773.61
42853,1,140.67
42854,1,218.78
42855,1,428.52
42856,0,599.65
42857,1,399.09
42858,0,629.8
42859,1,409.02
42860,1,448.52
42861,0,1172.19
42862,0,806.87
42863,1,344.38
42864,1,486.54
42865,1,319.92
42866,0,504.22
42867,1,434.34
42868,0,690.92
42869,0,1743.88
42870,0,564.36
42871,0,531.54
42872,0,1109.4
42873,1,329.75
42874,1,382.94
42875,0,1589.85
42876,0,623.08
42877,1,228.68
42878,0,702.47
42879,1,230.27
42880,0,502.2
42881,0,516.26
42882,1,404.23
42883,0,504.9
42884,1,307.33
42885,0,1073.31
42886,0,928.71
42887,0,626.75
42888,0,668.91
42889,0,511.94
42890,0,614.34
42891,1,142.15
42892,2,175.37
42893,0,1616.18
42894,0,952.98
42895,2,188.6
42896,0,1066.52
42897,1,315.28
42898,0,1122.96
42899,1,472.08
42900,1,223.33
42901,1,497.0
42902,0,878.22
42903,0,559.53
42904,0,621.21
42905,0,717.82
42906,0,923.83
42907,1,417.69
42908,6,176.22
42909,1,230.27
42910,1,259.68
42911,1,485.9
42912,1,104.91
42913,0,679.64
42914,1,387.99
42915,2,249.74
42916,0,705.5
42917,2,237.53
42918,0,585.43
42919,0,1109.0
42920,0,747.74
42921,0,825.07
42922,1,127.14
42923,0,589.03
42924,0,1005.36
42925,1,476.44
42926,1,141.04
42927,1,467.22
42928,0,547.84
42929,0,895.51
42930,0,1155.32
42931,1,319.91
42932,1,385.86
42933,0,1459.83
42934,0,752.98
42935,0,1052.36
42936,0,1720.5
42937,1,164.92
42938,0,1420.75
42939,2,77.69
42940,0,1737.34
42941,1,490.87
42942,0,760.31
42943,0,1098.58
42944,0,548.38
42945,1,446.02
42946,0,1050.03
42947,1,480.79
42948,0,1564.13
42949,2,396.8
42950,1,301.93
42951,1,122.13
42952,1,446.46
42953,0,818.69
42954,0,1326.86
42955,0,916.72
42956,0,887.02
42957,0,661.63
42958,0,508.07
42959,1,457.93
42960,1,484.87
42961,0,1101.78
42962,1,255.55
42963,2,295.62
42964,1,302.89
42965,0,772.29
42966,0,1160.48
42967,0,1288.48
42968,0,690.92
42969,1,256.94
42970,1,491.54
42971,0,1341.8
42972,0,690.92
42973,0,601.89
42974,1,494.43
42975,1,473.28
42976,0,976.49
42977,1,297.28
42978,2,356.77
42979,0,783.85
42980,0,995.32
42981,0,587.37
42982,0,982.04
42983,1,429.07
42984,0,775.1
42985,0,1338.61
42986,1,389.38
42987,1,94.76
42988,0,1231.08
42989,0,766.45
42990,0,958.42
42991,1,453.72
42992,0,743.07
42993,0,882.05
42994,0,537.58
42995,0,686.98
42996,0,882.05
42997,0,723.54
42998,0,1059.23
42999,2,175.37
43000,0,547.3
43001,0,593.22
43002,2,280.76
43003,0,1741.96
