index,rent_approval_date,town,block,flat_type,flat_model
50440,10,2398.090586145648,329,4,2464.689063616869
50441,21,2416.7000572409847,117,4,2369.9654622741764
50442,20,2640.890550645819,682,4,2709.678997846937
50443,0,2503.2528856243443,159,5,2636.2110523221636
50444,26,2466.2982514021774,707,4,2612.0313047541176
50445,0,2640.890550645819,477,4,2612.0313047541176
50446,6,2502.5743977326406,104,4,2612.0313047541176
50447,28,2638.489122639254,715,5,2636.2110523221636
50448,0,2416.7000572409847,201,3,2369.9654622741764
50449,6,2622.233325006245,251,5,2636.2110523221636
50450,25,2398.090586145648,269,3,2464.689063616869
50451,3,2640.890550645819,339,4,2612.0313047541176
50452,29,2416.7000572409847,260,4,2612.0313047541176
50453,26,2840.4328578455484,89,3,2444.223985890653
50454,29,2595.1461988304095,227,5,2636.2110523221636
50455,18,2640.890550645819,153,4,2612.0313047541176
50456,5,2502.5743977326406,551,4,2612.0313047541176
50457,11,2398.090586145648,114,3,2612.0313047541176
50458,30,2665.5555555555557,203,4,2612.0313047541176
50459,27,2416.7000572409847,307,4,2612.0313047541176
50460,12,2502.5743977326406,346,4,2612.0313047541176
50461,23,2446.109123434705,419,4,2464.689063616869
50462,26,2638.489122639254,726,4,2612.0313047541176
50463,9,2398.090586145648,658,5,2636.2110523221636
50464,24,2502.5743977326406,687,4,2612.0313047541176
50465,12,2493.746110765401,142,3,2612.0313047541176
50466,12,2640.890550645819,187,3,2636.2110523221636
50467,9,2595.1461988304095,409,4,2369.9654622741764
50468,4,2446.109123434705,419,4,2464.689063616869
50469,1,2646.150885296382,219,4,2369.9654622741764
50470,4,2840.4328578455484,25,3,2444.223985890653
50471,25,3153.6585365853657,536,3,2636.2110523221636
50472,17,2640.890550645819,262,4,2612.0313047541176
50473,13,2503.2528856243443,327,3,2369.9654622741764
50474,16,2503.2528856243443,356,3,2369.9654622741764
50475,9,2438.2272228320526,620,2,2636.2110523221636
50476,4,2840.4328578455484,32,3,2636.2110523221636
50477,6,2904.1139240506327,70,4,2612.0313047541176
50478,14,2416.7000572409847,456,3,2369.9654622741764
50479,21,2484.2657342657344,55,4,2612.0313047541176
50480,23,2503.2528856243443,24,3,2369.9654622741764
50481,13,2438.2272228320526,419,3,2369.9654622741764
50482,20,2398.090586145648,816,4,2612.0313047541176
50483,6,2438.2272228320526,34,4,2636.2110523221636
50484,8,2416.7000572409847,642,5,2636.2110523221636
50485,6,2438.2272228320526,44,4,2369.9654622741764
50486,18,2398.090586145648,367,4,2612.0313047541176
50487,26,2438.2272228320526,42,3,2369.9654622741764
50488,1,2484.2657342657344,47,4,2612.0313047541176
50489,9,2640.890550645819,676,4,2709.678997846937
50490,17,2640.890550645819,550,4,2612.0313047541176
50491,6,2466.2982514021774,689,5,2709.678997846937
50492,5,2595.1461988304095,41,4,2369.9654622741764
50493,14,2398.090586145648,407,4,2464.689063616869
50494,13,2867.0494084899096,101,5,2636.2110523221636
50495,18,2398.090586145648,424,3,2612.0313047541176
50496,21,2686.857476635514,777,4,2612.0313047541176
50497,8,2840.4328578455484,132,5,2636.2110523221636
50498,0,2466.2982514021774,18,3,2636.2110523221636
50499,28,2446.109123434705,212,3,2369.9654622741764
50500,30,2416.7000572409847,576,4,2369.9654622741764
50501,3,2638.489122639254,269,3,2612.0313047541176
50502,29,2493.746110765401,183,6,2709.678997846937
50503,7,2665.5555555555557,641,5,2709.678997846937
50504,21,2438.2272228320526,552,5,2636.2110523221636
50505,21,2646.8089788732395,513,3,2369.9654622741764
50506,6,2622.233325006245,203,6,2878.7259615384614
50507,22,2646.8089788732395,613,5,2612.0313047541176
50508,4,2646.150885296382,531,5,2636.2110523221636
50509,30,2503.2528856243443,123,3,2369.9654622741764
50510,30,2503.2528856243443,665,3,2612.0313047541176
50511,23,2622.233325006245,266,4,2709.678997846937
50512,27,2503.2528856243443,436,4,2612.0313047541176
50513,14,2904.1139240506327,4,4,2612.0313047541176
50514,17,2595.1461988304095,21,4,2612.0313047541176
50515,24,2904.1139240506327,30,3,2636.2110523221636
50516,23,2585.947712418301,60,4,2636.2110523221636
50517,5,2686.857476635514,720,5,2636.2110523221636
50518,15,2438.2272228320526,76,3,2636.2110523221636
50519,11,2493.746110765401,424,4,2612.0313047541176
50520,20,2904.1139240506327,13,3,2636.2110523221636
50521,4,2503.2528856243443,405,4,2369.9654622741764
50522,9,2585.947712418301,66,3,2636.2110523221636
50523,18,2416.7000572409847,524,3,2369.9654622741764
50524,19,2438.2272228320526,201,3,2369.9654622741764
50525,11,2446.109123434705,419,4,2464.689063616869
50526,10,2904.1139240506327,15,3,2636.2110523221636
50527,9,2493.746110765401,635,4,2612.0313047541176
50528,26,2446.109123434705,537,4,2612.0313047541176
50529,24,2595.1461988304095,276,5,2636.2110523221636
50530,9,2640.890550645819,908,3,2612.0313047541176
50531,8,2640.890550645819,640,5,2636.2110523221636
50532,9,2904.1139240506327,88,5,2636.2110523221636
50533,30,2665.5555555555557,642,5,2709.678997846937
50534,20,2503.2528856243443,636,4,2464.689063616869
50535,14,2665.537634408602,68,3,2636.2110523221636
50536,18,2646.8089788732395,712,4,2369.9654622741764
50537,6,2638.489122639254,706,5,2636.2110523221636
50538,8,2502.5743977326406,484,4,2439.140271493213
50539,8,2665.537634408602,3,3,2636.2110523221636
50540,8,2484.2657342657344,97,3,2444.223985890653
50541,25,2595.1461988304095,271,5,2636.2110523221636
50542,11,2502.5743977326406,809,3,2612.0313047541176
50543,5,2640.890550645819,337,3,2612.0313047541176
50544,24,2503.2528856243443,327,3,2369.9654622741764
50545,17,2904.1139240506327,53,4,2464.689063616869
50546,4,2867.0494084899096,226,4,2612.0313047541176
50547,28,2540.491009681881,359,4,2709.678997846937
50548,30,2416.7000572409847,336,4,2369.9654622741764
50549,6,2466.2982514021774,872,5,2612.0313047541176
50550,8,2840.4328578455484,3,4,2612.0313047541176
50551,29,2665.5555555555557,295,4,2709.678997846937
50552,7,2466.2982514021774,780,2,2612.0313047541176
50553,4,2540.491009681881,473,5,2636.2110523221636
50554,13,2646.8089788732395,431,3,2369.9654622741764
50555,11,2438.2272228320526,519,3,2369.9654622741764
50556,10,2646.8089788732395,611,4,2612.0313047541176
50557,20,2446.109123434705,451,2,2612.0313047541176
50558,28,2665.537634408602,47,3,2636.2110523221636
50559,8,2493.746110765401,167,5,2636.2110523221636
50560,17,2646.8089788732395,105,3,2369.9654622741764
50561,5,2638.489122639254,317,5,2612.0313047541176
50562,18,2398.090586145648,725,3,2464.689063616869
50563,6,2904.1139240506327,129,3,2636.2110523221636
50564,23,2622.233325006245,122,4,2612.0313047541176
50565,21,2665.5555555555557,305,4,2709.678997846937
50566,5,2438.2272228320526,542,3,2369.9654622741764
50567,3,2904.1139240506327,106,4,2636.2110523221636
50568,21,2438.2272228320526,740,3,2369.9654622741764
50569,26,2416.7000572409847,604,4,2369.9654622741764
50570,13,2640.890550645819,695,4,2709.678997846937
50571,1,2416.7000572409847,321,3,2369.9654622741764
50572,3,2503.2528856243443,984,4,2439.140271493213
50573,10,2665.5555555555557,193,5,2709.678997846937
50574,27,2503.2528856243443,619,3,2636.2110523221636
50575,6,2867.0494084899096,148,3,2464.689063616869
50576,11,2503.2528856243443,161,4,2612.0313047541176
50577,4,2516.6805151641047,138,5,3150.4043126684637
50578,30,2638.489122639254,289,5,2636.2110523221636
50579,12,2493.746110765401,227,3,2612.0313047541176
50580,16,2416.7000572409847,605,3,2369.9654622741764
50581,21,2493.746110765401,128,3,2612.0313047541176
50582,8,2466.2982514021774,840,4,2612.0313047541176
50583,29,2398.090586145648,146,3,2369.9654622741764
50584,20,2416.7000572409847,124,3,2369.9654622741764
50585,15,2398.090586145648,165,3,2464.689063616869
50586,5,2840.4328578455484,150,6,2878.7259615384614
50587,29,2446.109123434705,451,2,2612.0313047541176
50588,1,2484.2657342657344,125,5,2636.2110523221636
50589,25,2646.150885296382,201,3,2464.689063616869
50590,11,2493.746110765401,443,4,2612.0313047541176
50591,13,2416.7000572409847,155,3,2369.9654622741764
50592,11,2622.233325006245,413,5,2709.678997846937
50593,29,2622.233325006245,226,6,2878.7259615384614
50594,26,2867.0494084899096,231,6,2978.033472803347
50595,3,2640.890550645819,410,6,2978.033472803347
50596,8,2438.2272228320526,15,4,2636.2110523221636
50597,5,2416.7000572409847,635,4,2369.9654622741764
50598,9,2595.1461988304095,324,4,2612.0313047541176
50599,1,2640.890550645819,654,5,2636.2110523221636
50600,9,2640.890550645819,265,4,2612.0313047541176
50601,14,2446.109123434705,384,4,2612.0313047541176
50602,30,2622.233325006245,164,5,2636.2110523221636
50603,28,2638.489122639254,926,5,2612.0313047541176
50604,0,2840.4328578455484,17,4,2612.0313047541176
50605,10,2438.2272228320526,107,3,2369.9654622741764
50606,22,2585.947712418301,30,3,2636.2110523221636
50607,5,2904.1139240506327,57,4,2369.9654622741764
50608,30,2516.6805151641047,108,3,2636.2110523221636
50609,6,2398.090586145648,159,5,2636.2110523221636
50610,14,2416.7000572409847,460,5,2636.2110523221636
50611,18,2638.489122639254,237,3,2612.0313047541176
50612,13,2904.1139240506327,37,3,2444.223985890653
50613,14,2646.8089788732395,363,3,2369.9654622741764
50614,13,2595.1461988304095,32,4,2369.9654622741764
50615,1,2595.1461988304095,48,3,2369.9654622741764
50616,15,2622.233325006245,155,5,2636.2110523221636
50617,28,2503.2528856243443,544,4,2612.0313047541176
50618,1,2416.7000572409847,332,3,2369.9654622741764
50619,25,2686.857476635514,745,4,2612.0313047541176
50620,29,2904.1139240506327,26,3,2444.223985890653
50621,8,2840.4328578455484,168,3,2636.2110523221636
50622,5,2665.537634408602,101,4,2369.9654622741764
50623,7,2446.109123434705,394,4,2612.0313047541176
50624,0,2540.491009681881,484,5,2636.2110523221636
50625,26,2398.090586145648,259,5,2636.2110523221636
50626,26,2438.2272228320526,616,3,2369.9654622741764
50627,15,2398.090586145648,771,4,2464.689063616869
50628,25,2904.1139240506327,18,3,2636.2110523221636
50629,24,2904.1139240506327,20,5,2636.2110523221636
50630,6,2446.109123434705,160,4,2612.0313047541176
50631,16,2646.8089788732395,509,3,2369.9654622741764
50632,30,2446.109123434705,410,3,2369.9654622741764
50633,18,2446.109123434705,360,3,2369.9654622741764
50634,1,2438.2272228320526,521,3,2369.9654622741764
50635,30,2665.5555555555557,647,5,2709.678997846937
50636,10,2516.6805151641047,143,4,2612.0313047541176
50637,27,2438.2272228320526,540,3,2369.9654622741764
50638,6,2638.489122639254,205,3,2612.0313047541176
50639,0,2867.0494084899096,293,4,2709.678997846937
50640,10,2502.5743977326406,226,4,2612.0313047541176
50641,4,2416.7000572409847,310,4,2612.0313047541176
50642,7,2640.890550645819,657,4,2612.0313047541176
50643,22,2416.7000572409847,591,4,2612.0313047541176
50644,28,2398.090586145648,109,4,2369.9654622741764
50645,26,2446.109123434705,292,4,2612.0313047541176
50646,5,2646.150885296382,210,3,2464.689063616869
50647,29,2867.0494084899096,177,5,2636.2110523221636
50648,8,2516.6805151641047,124,3,2636.2110523221636
50649,3,2686.857476635514,527,4,2612.0313047541176
50650,22,2438.2272228320526,218,3,2369.9654622741764
50651,25,2416.7000572409847,587,3,2369.9654622741764
50652,10,2516.6805151641047,136,4,2612.0313047541176
50653,7,2904.1139240506327,105,3,2636.2110523221636
50654,18,2416.7000572409847,126,3,2369.9654622741764
50655,17,2438.2272228320526,501,3,2636.2110523221636
50656,5,2686.857476635514,212,5,2636.2110523221636
50657,4,2398.090586145648,839,3,2612.0313047541176
50658,24,2416.7000572409847,220,3,2369.9654622741764
50659,10,2640.890550645819,986,5,2709.678997846937
50660,5,2686.857476635514,634,4,2612.0313047541176
50661,13,2484.2657342657344,95,3,2444.223985890653
50662,13,2665.5555555555557,612,4,2612.0313047541176
50663,1,2622.233325006245,298,6,2709.678997846937
50664,9,2638.489122639254,515,5,3150.4043126684637
50665,25,2646.8089788732395,374,3,2369.9654622741764
50666,8,2686.857476635514,636,5,2636.2110523221636
50667,9,2638.489122639254,877,4,2612.0313047541176
50668,1,2840.4328578455484,97,3,2444.223985890653
50669,6,2416.7000572409847,126,3,2369.9654622741764
50670,18,2438.2272228320526,140,5,2636.2110523221636
50671,9,2622.233325006245,264,4,2709.678997846937
50672,28,2502.5743977326406,288,4,2612.0313047541176
50673,9,2446.109123434705,189,4,2612.0313047541176
50674,4,2638.489122639254,161,4,2612.0313047541176
50675,20,2640.890550645819,437,5,2612.0313047541176
50676,25,2638.489122639254,117,5,2636.2110523221636
50677,8,2840.4328578455484,153,3,2636.2110523221636
50678,1,2646.150885296382,528,5,2636.2110523221636
50679,13,2622.233325006245,313,6,2709.678997846937
50680,15,2503.2528856243443,135,3,2612.0313047541176
50681,22,2638.489122639254,406,3,2464.689063616869
50682,26,2622.233325006245,210,2,2612.0313047541176
50683,28,2438.2272228320526,70,3,2369.9654622741764
50684,19,2484.2657342657344,60,3,2444.223985890653
50685,22,2416.7000572409847,345,4,2369.9654622741764
50686,17,2466.2982514021774,766,4,2612.0313047541176
50687,5,2686.857476635514,780,6,2878.7259615384614
50688,24,2840.4328578455484,11,3,2636.2110523221636
50689,4,2867.0494084899096,272,4,2612.0313047541176
50690,26,2446.109123434705,283,3,2464.689063616869
50691,1,2466.2982514021774,613,4,2612.0313047541176
50692,7,2640.890550645819,415,5,2612.0313047541176
50693,28,2595.1461988304095,282,4,2439.140271493213
50694,27,2595.1461988304095,111,5,2636.2110523221636
50695,7,2516.6805151641047,161,2,2636.2110523221636
50696,13,2646.8089788732395,351,3,2369.9654622741764
50697,1,2638.489122639254,230,6,2878.7259615384614
50698,19,2398.090586145648,209,5,2636.2110523221636
50699,1,2665.5555555555557,273,4,2709.678997846937
50700,26,2446.109123434705,203,5,2612.0313047541176
50701,23,2640.890550645819,165,4,2612.0313047541176
50702,28,2640.890550645819,327,4,2612.0313047541176
50703,0,2622.233325006245,224,5,2636.2110523221636
50704,15,2640.890550645819,623,5,2636.2110523221636
50705,22,2503.2528856243443,569,5,2636.2110523221636
50706,26,2622.233325006245,472,3,2612.0313047541176
50707,14,2665.537634408602,816,5,2636.2110523221636
50708,7,2638.489122639254,515,5,3150.4043126684637
50709,30,2840.4328578455484,161,3,2636.2110523221636
50710,9,2398.090586145648,860,5,2636.2110523221636
50711,14,2446.109123434705,328,3,2464.689063616869
50712,29,2502.5743977326406,516,5,2636.2110523221636
50713,3,2867.0494084899096,454,5,2636.2110523221636
50714,19,2638.489122639254,315,6,2878.7259615384614
50715,13,2665.5555555555557,110,5,2636.2110523221636
50716,19,2484.2657342657344,62,4,2612.0313047541176
50717,1,2516.6805151641047,232,3,2636.2110523221636
50718,30,2466.2982514021774,683,5,2709.678997846937
50719,28,2595.1461988304095,21,4,2612.0313047541176
50720,30,2493.746110765401,220,4,2612.0313047541176
50721,9,2502.5743977326406,684,5,2636.2110523221636
50722,27,2686.857476635514,239,6,2878.7259615384614
50723,29,2622.233325006245,144,4,2612.0313047541176
50724,6,2646.8089788732395,712,4,2369.9654622741764
50725,10,2622.233325006245,406,4,2709.678997846937
50726,16,2398.090586145648,796,4,2612.0313047541176
50727,26,2438.2272228320526,554,3,2369.9654622741764
50728,0,2416.7000572409847,621,3,2369.9654622741764
50729,29,2416.7000572409847,172,3,2636.2110523221636
50730,17,2502.5743977326406,281,4,2612.0313047541176
50731,17,2646.150885296382,223,3,2369.9654622741764
50732,19,2638.489122639254,861,4,2612.0313047541176
50733,9,2484.2657342657344,122,4,2369.9654622741764
50734,3,2502.5743977326406,465,5,2709.678997846937
50735,11,3153.6585365853657,536,3,2636.2110523221636
50736,27,2622.233325006245,237,5,2636.2110523221636
50737,28,2622.233325006245,302,6,2878.7259615384614
50738,25,2595.1461988304095,21,4,2612.0313047541176
50739,0,2416.7000572409847,323,2,2636.2110523221636
50740,18,2484.2657342657344,18,3,2636.2110523221636
50741,22,2416.7000572409847,214,3,2369.9654622741764
50742,3,2446.109123434705,207,4,2612.0313047541176
50743,9,2502.5743977326406,531,6,2878.7259615384614
50744,21,3153.6585365853657,10,3,2444.223985890653
50745,5,2646.8089788732395,320,3,2369.9654622741764
50746,7,2585.947712418301,74,4,2636.2110523221636
50747,19,2502.5743977326406,290,4,2612.0313047541176
50748,23,2502.5743977326406,550,5,2636.2110523221636
50749,27,2640.890550645819,540,4,2612.0313047541176
50750,1,2484.2657342657344,18,4,2612.0313047541176
50751,18,2622.233325006245,445,4,2612.0313047541176
50752,30,2638.489122639254,491,5,2636.2110523221636
50753,11,2638.489122639254,803,3,2369.9654622741764
50754,5,2840.4328578455484,62,3,2444.223985890653
50755,4,2646.8089788732395,379,3,2369.9654622741764
50756,4,2640.890550645819,664,5,2636.2110523221636
50757,3,2646.150885296382,206,4,2464.689063616869
50758,22,2640.890550645819,494,3,2464.689063616869
50759,11,2540.491009681881,312,4,2612.0313047541176
50760,29,2585.947712418301,43,5,2444.223985890653
50761,23,2665.5555555555557,172,5,2636.2110523221636
50762,24,2493.746110765401,631,4,2709.678997846937
50763,9,2466.2982514021774,13,3,2636.2110523221636
50764,16,2638.489122639254,157,3,2369.9654622741764
50765,27,2622.233325006245,326,4,2709.678997846937
50766,14,2640.890550645819,262,4,2612.0313047541176
50767,11,2640.890550645819,403,4,2612.0313047541176
50768,5,2502.5743977326406,219,4,2612.0313047541176
50769,12,2516.6805151641047,73,3,2444.223985890653
50770,19,2646.150885296382,219,4,2369.9654622741764
50771,0,2398.090586145648,617,3,2612.0313047541176
50772,12,2540.491009681881,421,5,2636.2110523221636
50773,27,2622.233325006245,440,5,2636.2110523221636
50774,1,2466.2982514021774,868,6,2978.033472803347
50775,16,2438.2272228320526,34,4,2636.2110523221636
50776,16,2638.489122639254,156,4,2612.0313047541176
50777,16,2686.857476635514,409,4,2612.0313047541176
50778,24,2484.2657342657344,348,4,2612.0313047541176
50779,6,2502.5743977326406,619,5,2612.0313047541176
50780,23,2438.2272228320526,703,3,2369.9654622741764
50781,5,2516.6805151641047,79,4,2612.0313047541176
50782,14,2646.8089788732395,334,3,2369.9654622741764
50783,14,2640.890550645819,264,4,2612.0313047541176
50784,18,2466.2982514021774,652,6,2878.7259615384614
50785,20,2516.6805151641047,118,3,2636.2110523221636
50786,1,2398.090586145648,353,3,2612.0313047541176
50787,4,2665.537634408602,10,3,2369.9654622741764
50788,4,2646.8089788732395,435,3,2369.9654622741764
50789,5,2446.109123434705,283,3,2464.689063616869
50790,14,2622.233325006245,193,5,2636.2110523221636
50791,19,2665.5555555555557,187,6,2709.678997846937
50792,20,2646.150885296382,222,3,2369.9654622741764
50793,11,2640.890550645819,908,3,2612.0313047541176
50794,22,2446.109123434705,222,6,2878.7259615384614
50795,6,2665.537634408602,2,4,2612.0313047541176
50796,1,2493.746110765401,232,3,2612.0313047541176
50797,26,2646.8089788732395,331,3,2369.9654622741764
50798,7,2622.233325006245,103,6,2878.7259615384614
50799,19,2638.489122639254,396,5,2636.2110523221636
50800,10,2640.890550645819,662,4,2612.0313047541176
50801,11,2867.0494084899096,273,5,3150.4043126684637
50802,3,2665.537634408602,804,3,2636.2110523221636
50803,10,2503.2528856243443,337,4,2369.9654622741764
50804,5,2398.090586145648,157,3,2369.9654622741764
50805,1,2446.109123434705,325,4,2464.689063616869
50806,3,2640.890550645819,766,4,2612.0313047541176
50807,22,2516.6805151641047,38,3,2636.2110523221636
50808,28,2438.2272228320526,710,5,2636.2110523221636
50809,10,2466.2982514021774,31,3,2369.9654622741764
50810,14,2640.890550645819,122,3,2636.2110523221636
50811,20,2484.2657342657344,313,4,2612.0313047541176
50812,7,2438.2272228320526,770,5,2709.678997846937
50813,22,2665.5555555555557,212,3,2612.0313047541176
50814,28,2640.890550645819,208,3,2636.2110523221636
50815,1,2585.947712418301,60,4,2636.2110523221636
50816,18,2516.6805151641047,27,3,2636.2110523221636
50817,19,2398.090586145648,628,4,2612.0313047541176
50818,10,2638.489122639254,150,4,2464.689063616869
50819,11,2516.6805151641047,79,4,2612.0313047541176
50820,1,2646.150885296382,231,4,2612.0313047541176
50821,24,2622.233325006245,149,5,2636.2110523221636
50822,15,2665.537634408602,105,3,2612.0313047541176
50823,28,2595.1461988304095,105,4,2369.9654622741764
50824,27,2638.489122639254,210,5,2636.2110523221636
50825,27,2665.5555555555557,273,5,2709.678997846937
50826,30,2466.2982514021774,525,5,2709.678997846937
50827,14,2398.090586145648,125,4,2369.9654622741764
50828,3,2640.890550645819,211,3,2636.2110523221636
50829,6,2416.7000572409847,213,3,2369.9654622741764
50830,24,2622.233325006245,318,5,2709.678997846937
50831,18,2638.489122639254,852,3,2612.0313047541176
50832,9,2416.7000572409847,627,4,2612.0313047541176
50833,18,2638.489122639254,491,5,2636.2110523221636
50834,4,2665.537634408602,815,5,2636.2110523221636
50835,6,2493.746110765401,608,5,2636.2110523221636
50836,16,2503.2528856243443,611,4,2464.689063616869
50837,24,2466.2982514021774,622,5,2636.2110523221636
50838,1,2446.109123434705,233,3,2369.9654622741764
50839,5,2640.890550645819,208,3,2636.2110523221636
50840,6,2398.090586145648,403,4,2612.0313047541176
50841,9,2646.8089788732395,307,3,2369.9654622741764
50842,28,2622.233325006245,178,4,2612.0313047541176
50843,6,2466.2982514021774,517,4,2709.678997846937
50844,21,2646.8089788732395,424,4,2612.0313047541176
50845,16,2416.7000572409847,346,3,2369.9654622741764
50846,6,2416.7000572409847,513,4,2369.9654622741764
50847,10,2446.109123434705,289,6,2978.033472803347
50848,8,2438.2272228320526,550,3,2369.9654622741764
50849,0,2665.537634408602,65,3,2636.2110523221636
50850,20,2665.5555555555557,637,4,2709.678997846937
50851,3,2686.857476635514,551,5,2636.2110523221636
50852,16,2867.0494084899096,24,3,2636.2110523221636
50853,19,2640.890550645819,953,4,2612.0313047541176
50854,27,2516.6805151641047,105,3,2612.0313047541176
50855,29,2595.1461988304095,285,6,2878.7259615384614
50856,14,2646.8089788732395,333,4,2369.9654622741764
50857,8,2640.890550645819,331,6,2978.033472803347
50858,19,2438.2272228320526,106,4,2369.9654622741764
50859,18,2438.2272228320526,646,5,2636.2110523221636
50860,10,2638.489122639254,111,4,2612.0313047541176
50861,11,2867.0494084899096,448,4,2612.0313047541176
50862,7,2646.8089788732395,602,3,2369.9654622741764
50863,5,2438.2272228320526,110,4,2369.9654622741764
50864,4,2516.6805151641047,112,3,2636.2110523221636
50865,21,2502.5743977326406,26,3,2369.9654622741764
50866,20,2686.857476635514,571,4,2612.0313047541176
50867,24,2503.2528856243443,642,3,2636.2110523221636
50868,29,2493.746110765401,250,4,2612.0313047541176
50869,17,2904.1139240506327,42,3,2636.2110523221636
50870,1,2840.4328578455484,51,5,2636.2110523221636
50871,9,2904.1139240506327,101,4,2369.9654622741764
50872,27,2665.537634408602,101,4,2369.9654622741764
50873,1,2840.4328578455484,80,5,2612.0313047541176
50874,22,2640.890550645819,276,4,2612.0313047541176
50875,1,2638.489122639254,438,3,2612.0313047541176
50876,19,2503.2528856243443,830,4,2612.0313047541176
50877,23,2398.090586145648,136,3,2369.9654622741764
50878,1,2840.4328578455484,12,3,2636.2110523221636
50879,1,2466.2982514021774,206,3,2369.9654622741764
50880,27,2484.2657342657344,304,3,2464.689063616869
50881,15,2438.2272228320526,547,4,2369.9654622741764
50882,12,2686.857476635514,482,4,2612.0313047541176
50883,17,2638.489122639254,222,3,2612.0313047541176
50884,13,2622.233325006245,121,5,2636.2110523221636
50885,8,2502.5743977326406,212,5,2636.2110523221636
50886,0,2665.5555555555557,201,5,2636.2110523221636
50887,26,2438.2272228320526,77,3,2636.2110523221636
50888,22,2416.7000572409847,259,5,2612.0313047541176
50889,10,2416.7000572409847,577,3,2369.9654622741764
50890,9,2493.746110765401,609,4,2612.0313047541176
50891,26,2502.5743977326406,444,5,2636.2110523221636
50892,16,2416.7000572409847,640,4,2369.9654622741764
50893,13,2416.7000572409847,119,3,2369.9654622741764
50894,16,2638.489122639254,864,4,2612.0313047541176
50895,6,2516.6805151641047,191,4,2636.2110523221636
50896,10,2622.233325006245,309,4,2709.678997846937
50897,27,2638.489122639254,368,5,2636.2110523221636
50898,1,2686.857476635514,781,6,2878.7259615384614
50899,30,2867.0494084899096,268,5,2612.0313047541176
50900,5,2502.5743977326406,220,4,2612.0313047541176
50901,26,2640.890550645819,625,5,2636.2110523221636
50902,1,2638.489122639254,157,3,2369.9654622741764
50903,13,2840.4328578455484,161,4,2636.2110523221636
50904,10,2622.233325006245,403,4,2709.678997846937
50905,9,2484.2657342657344,12,3,2369.9654622741764
50906,19,2622.233325006245,164,5,2636.2110523221636
50907,29,2516.6805151641047,69,3,2444.223985890653
50908,28,2438.2272228320526,127,3,2369.9654622741764
50909,1,2466.2982514021774,652,6,2878.7259615384614
50910,14,2665.537634408602,33,3,2444.223985890653
50911,26,2904.1139240506327,82,5,2636.2110523221636
50912,26,2466.2982514021774,113,4,2369.9654622741764
50913,22,2840.4328578455484,31,4,2612.0313047541176
50914,0,2446.109123434705,321,4,2369.9654622741764
50915,27,2516.6805151641047,233,3,2636.2110523221636
50916,4,2867.0494084899096,123,4,2612.0313047541176
50917,21,2686.857476635514,186,5,2636.2110523221636
50918,12,2640.890550645819,448,4,2612.0313047541176
50919,9,2638.489122639254,520,3,3150.4043126684637
50920,25,2640.890550645819,655,4,2439.140271493213
50921,6,2686.857476635514,464,6,2878.7259615384614
50922,8,2502.5743977326406,770,4,2612.0313047541176
50923,29,2640.890550645819,664,5,2636.2110523221636
50924,1,2398.090586145648,210,3,2369.9654622741764
50925,13,2904.1139240506327,104,4,2444.223985890653
50926,23,2502.5743977326406,489,5,2636.2110523221636
50927,15,2438.2272228320526,34,5,2444.223985890653
50928,30,2686.857476635514,504,6,2878.7259615384614
50929,26,2503.2528856243443,314,4,2369.9654622741764
50930,5,2503.2528856243443,705,6,2978.033472803347
50931,18,2646.8089788732395,381,4,2369.9654622741764
50932,22,2446.109123434705,620,5,2636.2110523221636
50933,10,2416.7000572409847,503,3,2369.9654622741764
50934,8,2502.5743977326406,660,4,2709.678997846937
50935,16,2416.7000572409847,704,3,2369.9654622741764
50936,3,2622.233325006245,123,5,2636.2110523221636
50937,7,2646.8089788732395,104,6,2978.033472803347
50938,25,2466.2982514021774,686,4,2709.678997846937
50939,17,2466.2982514021774,846,4,2612.0313047541176
50940,15,2686.857476635514,470,4,2612.0313047541176
50941,22,2867.0494084899096,141,5,2636.2110523221636
50942,20,2446.109123434705,348,4,2464.689063616869
50943,1,2638.489122639254,883,4,2612.0313047541176
50944,20,2502.5743977326406,220,4,2612.0313047541176
50945,22,2466.2982514021774,513,5,2709.678997846937
50946,20,2646.150885296382,303,3,2636.2110523221636
50947,0,2503.2528856243443,252,4,2369.9654622741764
50948,30,2416.7000572409847,109,3,2369.9654622741764
50949,26,2840.4328578455484,17,4,2612.0313047541176
50950,3,2446.109123434705,385,4,2612.0313047541176
50951,19,2516.6805151641047,222,4,2636.2110523221636
50952,19,2867.0494084899096,243,4,2612.0313047541176
50953,19,2398.090586145648,786,4,2464.689063616869
50954,0,2640.890550645819,652,5,2636.2110523221636
50955,9,2503.2528856243443,17,3,2369.9654622741764
50956,21,2416.7000572409847,101,4,2369.9654622741764
50957,12,2646.150885296382,204,4,2464.689063616869
50958,16,2638.489122639254,899,3,2612.0313047541176
50959,1,2640.890550645819,480,3,2369.9654622741764
50960,8,2665.5555555555557,601,4,2612.0313047541176
50961,12,2502.5743977326406,355,4,2612.0313047541176
50962,10,2398.090586145648,804,5,2636.2110523221636
50963,28,2466.2982514021774,688,4,2709.678997846937
50964,14,2622.233325006245,188,5,2636.2110523221636
50965,30,2466.2982514021774,29,4,2369.9654622741764
50966,24,2446.109123434705,164,4,2612.0313047541176
50967,20,2585.947712418301,75,4,2636.2110523221636
50968,1,2516.6805151641047,200,4,2636.2110523221636
