index,nearest_mrt_distance,planned_mrt_distance,planned_mrt_opening_year
58142,0.0019664588653637,0.010649406480464,TBA
58143,0.0064274947735092,0.0070615586084638,2028
58144,0.0025609101493608,0.0202145090055997,2040
58145,0.0032010620754153,0.0618870771696189,2030
58146,0.0062383584698866,0.006049659015891,2032
58147,0.0038145916447322,0.0129505556311525,2030
58148,0.014830020396647,0.0038567091658402,2032
58149,0.010638607818898,0.0053380207351196,2030
58150,0.0016260658882566,0.0015864463263555,2032
58151,0.0057808033627275,0.064560008764621,2030
58152,0.0067208498980335,0.0314174138699826,TBA
58153,0.0069848140810987,0.0397394319671806,2030
58154,0.0015824632630603,0.0605279743883069,2030
58155,0.004568594505603,0.0334731964826538,2030
58156,0.0037427640802321,0.017483190233161,2030
58157,0.0041164050252329,0.0550230759847122,2030
58158,0.0050563508273505,0.0781201947632475,2030
58159,0.0094749803424943,0.0160799243965995,2030
58160,0.0034191053067591,0.0169560133643901,2032
58161,0.0040049970481358,0.0319893346979631,2030
58162,0.0068921152771295,0.0072074760314947,2040
58163,0.0049196988346638,0.0551529172083846,2030
58164,0.0064080714879617,0.0064082919007619,2025
58165,0.0100613828172949,0.0047253985935548,2027
58166,0.0061207094010596,0.0741443570124533,2030
58167,0.0083663945952058,0.0055075850206222,2030
58168,0.0075033439478329,0.007491598168115,2025
58169,0.0073006428072767,0.0080084542781985,2026
58170,0.0066275884627807,0.0181557105980426,2040
58171,0.0049377955521263,0.0049529044176177,2032
58172,0.0012173674128058,0.0163336008701758,2026
58173,0.0030645486880472,0.0058859613744512,2030
58174,0.0054760024091648,0.0124326632208389,2030
58175,0.007224875239873,0.0626820676893187,2030
58176,0.0049682953872055,0.0076112216043763,2028
58177,0.0032830174279133,0.0149506223494948,TBA
58178,0.0112234515121068,0.0132665320513899,2032
58179,0.0043782424463103,0.0046292999687757,2027
58180,0.0050845798846709,0.0162205519413842,2024
58181,0.007853169541052,0.0078224152038815,2025
58182,0.0090707625542918,0.0189912390764282,TBA
58183,0.0106973077157486,0.0086587514955634,2032
58184,0.0082575302571249,0.0084045998928609,2032
58185,0.0123290775878361,0.0033008835210806,2030
58186,0.0029675761235425,0.0153112220526439,2030
58187,0.0082676024791783,0.0084228214361854,2040
58188,0.0037888646446664,0.0149158135054196,TBA
58189,0.0082676024791783,0.0084228214361854,2040
58190,0.0055869259659964,0.0195858006389776,2030
58191,0.0051752444078268,0.0050090067361989,2027
58192,0.0138703213532959,0.0056277417940059,2032
58193,0.0100217183967436,0.0094975357919168,2030
58194,0.005936555900352,0.0116899996515865,2030
58195,0.0050717407968298,0.0067573885622326,2030
58196,0.0111940471317838,0.0214430244041797,2030
58197,0.0030447548745119,0.0805765968257397,2030
58198,0.0018784624468299,0.061348509984718,2030
58199,0.0036552332358649,0.0259254382064349,2024
58200,0.0092472250029348,0.005648096345316,2027
58201,0.0101567238816906,0.011281799402223,2032
58202,0.0054503677802376,0.004583360352121,2028
58203,0.0019618640720794,0.0157994872566164,2025
58204,0.0053518433585807,0.0311926187968535,2026
58205,0.0084964696191949,0.0035670015169231,2028
58206,0.0074867111164333,0.0047776838923754,2028
58207,0.0156770701547214,0.0028004616666388,2028
58208,0.0067981480120199,0.0048790485060311,2027
58209,0.0071545914618652,0.019353688943096,2028
58210,0.0075550603010042,0.0086403579372349,2030
58211,0.0054229837826991,0.0144128084165188,2030
58212,0.008228998106125,0.0081204460282328,2030
58213,0.0063188324260911,0.0035395400953519,2030
58214,0.0014401966296385,0.0238014761169096,2026
58215,0.0026459738163679,0.0114105789313764,2030
58216,0.0111305415176697,0.0135781423688998,2026
58217,0.005225035802371,0.0084821790238925,2027
58218,0.0037431715704073,0.0058922315188148,2030
58219,0.0031524907237617,0.0279655774282457,2024
58220,0.0103495780057838,0.0160205496626812,2032
58221,0.0061584103626189,0.0177796408106671,2032
58222,0.0083531544539333,0.0076780267686297,2030
58223,0.0042657883087836,0.019930523097259,2026
58224,0.0022912818843351,0.081786106075887,2030
58225,0.0062894077166479,0.0157855263965996,2032
58226,0.0034684580299489,0.0460772571362779,2030
58227,0.0067221682339597,0.0077138881915853,2032
58228,0.0054992957794512,0.0099002870544915,2032
58229,0.0053686942964196,0.0179635021784913,TBA
58230,0.0070465947854687,0.0098300326080971,2040
58231,0.0123985587380199,0.0064226660894798,2030
58232,0.0106814800791187,0.0140358029587552,2029
58233,0.0094655404888586,0.0077251154029898,2024
58234,0.0037309445691234,0.0759206568440385,2030
58235,0.0038340568435733,0.0139379149954291,2027
58236,0.0029853113762203,0.0087642485999245,2030
58237,0.0076680482156059,0.0520457239520891,2030
58238,0.0163396126317899,0.0095310426841188,2030
58239,0.0049714097212156,0.0149885717791745,2030
58240,0.0047122245600415,0.0780697226777653,2030
58241,0.0081479150879951,0.0084463363099064,2032
58242,0.0038603954156483,0.0032746498740529,2030
58243,0.0007151527330616,0.0158033279178126,TBA
58244,0.0111305415176697,0.0135781423688998,2026
58245,0.0062703638836674,0.0160797030723462,2029
58246,0.0046713707463102,0.0219157811528575,2032
58247,0.0087024113370551,0.0055490003741062,2027
58248,0.0077514121615128,0.0665154804927318,2030
58249,0.0039222552835816,0.0040703023161018,2032
58250,0.0039177031456565,0.0210158311971301,TBA
58251,0.0137903406726039,0.0068351176208754,2032
58252,0.0086869651678834,0.0202545463598577,TBA
58253,0.0063182317610419,0.0174321923515883,2027
58254,0.0061799583593753,0.0615377420900752,2030
58255,0.0022675704157087,0.0120559064514404,2026
58256,0.0121708793559258,0.012335272787164,2032
58257,0.0032004764447659,0.0206772396760992,2024
58258,0.0066766724588528,0.0581180218727553,2030
58259,0.0059544377184853,0.0467787897842392,2030
58260,0.002323756193842,0.010823367502472,2030
58261,0.0201543723245021,0.0215628486862422,2030
58262,0.0043852701469691,0.0187374480546587,2024
58263,0.0042922127505498,0.0284328873011499,2030
58264,0.0016103761562946,0.0039417688811795,2030
58265,0.0066708512942825,0.0060784911707182,2030
58266,0.0014103885563965,0.0795628619839572,2030
58267,0.0036530026314713,0.0242942571707283,2024
58268,0.0061335349948169,0.0490921926420507,2030
58269,0.0031234559164369,0.002615282067117,2030
58270,0.0081667249571957,0.0834358969351893,2030
58271,0.006755049341206,0.017758070783079,2030
58272,0.0038145916447322,0.0129505556311525,2030
58273,0.0014059837738332,0.0480424438710286,2030
58274,0.0204454748518141,0.0051384117307507,2030
58275,0.0050248841809754,0.004087348434792,2030
58276,0.0050918807159818,0.0128822613298697,2030
58277,0.0100188495759519,0.0250719169096518,TBA
58278,0.0027261026800701,0.0179578080175787,2032
58279,0.0043215385192593,0.0123713837663528,2030
58280,0.0078657655074438,0.0029385461959649,2027
58281,0.0054142206724189,0.022239733396579,2026
58282,0.0093898203660352,0.0062159650632462,2027
58283,0.0104880246988145,0.0141470844029785,2025
58284,0.006877106511399,0.0594715021132815,2030
58285,0.0068648773606024,0.0101853619793422,2030
58286,0.0071966323903939,0.0580735134386792,2030
58287,0.0068648773606024,0.0101853619793422,2030
58288,0.0141783054092605,0.0582169510434913,2032
58289,0.0163336211942526,0.0047730815514222,2030
58290,0.0080741492040419,0.0082785173259858,2030
58291,0.0072663604776823,0.0155189415163845,2027
58292,0.0049812968497119,0.0236153554410895,2026
58293,0.007924404302924,0.0047097680922831,2027
58294,0.0078814740503329,0.0195689557306467,2040
58295,0.0016898269288021,0.0253448773047476,2024
58296,0.0026771124420378,0.0604158743788007,2030
58297,0.0025329891455819,0.0341682183871529,2030
58298,0.0071656154961419,0.0053453842726497,2030
58299,0.0020477424079669,0.0140853023645247,2030
58300,0.0049851965509431,0.0231535176044993,2024
58301,0.0082818474531582,0.0135576086349713,2028
58302,0.0077264823881547,0.0084364672375152,2025
58303,0.00103181831779,0.0083022698082739,2030
58304,0.0061207094010596,0.0741443570124533,2030
58305,0.0094585957172735,0.0041109469639436,2030
58306,0.0032942390238142,0.0582035292475978,2030
58307,0.0033206947913872,0.0261699212653012,2032
58308,0.0032370653731978,0.003419272619,2032
58309,0.0071667138196559,0.0069993697073201,2030
58310,0.0045001200049662,0.0100589773101497,2027
58311,0.0057802018582427,0.0210776617226758,2032
58312,0.0141948638647002,0.0082797473597326,2032
58313,0.0054349719400504,0.0059245570642944,2030
58314,0.0036776038545446,0.003870394364771,2027
58315,0.0119772680681196,0.0036956896573069,2027
58316,0.0111010754598688,0.0070533163162088,2032
58317,0.0066839318860077,0.0210264152114923,TBA
58318,0.0091955881807884,0.009792145280432,2026
58319,0.0137071833434187,0.0020393490746375,2030
58320,0.0100823513174048,0.014052959200244,2025
58321,0.0032545628006939,0.0244052754548253,TBA
58322,0.0117473956883473,0.0102688115676934,2032
58323,0.0038311807224641,0.0136556441211503,2027
58324,0.0072659447925107,0.0073718159807469,2040
58325,0.0017722656123328,0.0133141046020079,2030
58326,0.0097472537733923,0.0230321048785444,2028
58327,0.0062025036142144,0.0191929620049038,TBA
58328,0.0050894354026573,0.0164841917851442,2030
58329,0.0070026679645487,0.016546522297656,2030
58330,0.0069348387141979,0.0657298642981032,2030
58331,0.012855041760653,0.0112430212272491,2032
58332,0.0109367867898758,0.0156467759115105,2029
58333,0.0033561507851198,0.0162742142222607,2030
58334,0.0134213882318539,0.0032482096817058,2028
58335,0.009635770782144,0.0161268001324371,2030
58336,0.0113424654939921,0.0252774247205557,TBA
58337,0.0008651250660933,0.0008276574517637,2032
58338,0.0142611520434296,0.0209853184417823,2030
58339,0.0021549393337007,0.0238647514673139,2026
58340,0.0093352391030573,0.009171860788273,2027
58341,0.0058860469775275,0.0058885119356747,2032
58342,0.0068301045329683,0.0048947308043757,2030
58343,0.0050900232998444,0.0046831043238509,2030
58344,0.0069933829125652,0.0068019718685376,2032
58345,0.0081433178257684,0.0083162289125534,2040
58346,0.0051780006746335,0.0088879479821272,2030
58347,0.0037229007304992,0.0195985736904273,2030
58348,0.0053409077337066,0.0050690991757196,2027
58349,0.0118484375788423,0.0011256379190421,2027
58350,0.0065410319629259,0.0044599796591791,2027
58351,0.0069077866412773,0.051275474056323,2030
58352,0.0040445958514648,0.0131803383411812,2030
58353,0.0088978745924797,0.0656457714437977,2030
58354,0.0053058025209447,0.0141485017003348,2030
58355,0.0143092843654693,0.0047304918613615,2030
58356,0.0033358407042644,0.0266276627817831,2024
58357,0.0053311448607144,0.0149566233777779,2030
58358,0.0069225960670284,0.0098507235569803,2030
58359,0.0049430317043494,0.0131288810541694,2030
58360,0.0019396446170167,0.0142960164064618,TBA
58361,0.0153200985520143,0.0290404947503385,2027
58362,0.0083895691738962,0.0279163188290245,TBA
58363,0.007411742293179,0.0037430697627676,2028
58364,0.0030303076061934,0.0246020141402477,TBA
58365,0.0142729697505258,0.0065085448738317,2030
58366,0.0063587286153429,0.0595879787949009,2030
58367,0.0055418776836938,0.0168850224881252,2030
58368,0.0061294503849397,0.0068012060656962,2027
58369,0.0065604565625793,0.0072281386695998,2030
58370,0.0017890706498104,0.0015999187780417,2032
58371,0.0024944120634811,0.0612303472097582,2030
58372,0.0077093053345963,0.022479396462436,TBA
58373,0.0089523397801297,0.0284695440935535,TBA
58374,0.0086033100299877,0.009232456089623,2030
58375,0.0044923366953989,0.0209069759193402,2024
58376,0.009747372646791,0.0412275111591769,2030
58377,0.0041609624635685,0.0614315528826316,2030
58378,0.0027229414229164,0.0181791314337196,2030
58379,0.0049651631635607,0.0051040430239561,2028
58380,0.0055098794229205,0.0068482399777018,2028
58381,0.0062781652912543,0.0061005146874643,2030
58382,0.0079867932300997,0.0667994886256116,2030
58383,0.005963842579105,0.0101335823646547,2025
58384,0.0035118149954801,0.0791287038730538,2030
58385,0.0071665780295888,0.0203180061766319,2040
58386,0.0067371424189028,0.010347089192419,2030
58387,0.0074577633986384,0.0072403412597378,2027
58388,0.0111010754598688,0.0070533163162088,2032
58389,0.0006849586110691,0.0588858559664463,2030
58390,0.0098967379301283,0.008773763697989,2030
58391,0.0072198411555472,0.0221216510864221,2030
58392,0.0174025703237749,0.0188085031654218,2030
58393,0.0073006428072767,0.0080084542781985,2026
58394,0.0062116128354544,0.0099864376596381,2030
58395,0.0033874025749466,0.0109329386682382,2030
58396,0.0020399452534461,0.015194483557395,2027
58397,0.0039021735695541,0.0027066984116083,2028
58398,0.002138614176109,0.0144755469115726,2026
58399,0.0036870600672169,0.0834655132982132,2030
58400,0.0136210564685513,0.0405447446828255,2030
58401,0.002978170826372,0.0237295205404282,2024
58402,0.0107358718690363,0.0120544898358185,2032
58403,0.0036860636241206,0.0131255201945504,2030
58404,0.0022954451472951,0.0032607088579617,2032
58405,0.0056953700052836,0.0055294429978982,2027
58406,0.0034839123369576,0.0210964872088325,2030
58407,0.0026897879864437,0.0177487098995414,2032
58408,0.0042558479035112,0.0044488697317269,2027
58409,0.0086077566074595,0.009065543679379,2032
58410,0.007893721837101,0.0085519995498675,2032
58411,0.0027429871742948,0.0292330199974252,TBA
58412,0.007354671529429,0.0658776446636005,2030
58413,0.0056357012351387,0.0138397369258506,2040
58414,0.0046004353462346,0.0190884895921279,2030
58415,0.0087320666036398,0.0059782137765867,2027
58416,0.0021917925660845,0.0181681024144716,2027
58417,0.0058215661156944,0.0056373130387531,2032
58418,0.0070583140277018,0.0109658402069878,2030
58419,0.0044625053523791,0.0592192455038516,2030
58420,0.0034191053067591,0.0169560133643901,2032
58421,0.0023413712505075,0.0175547902810155,2032
58422,0.0019381628034807,0.0185094354300525,2027
58423,0.0102976590393934,0.0075366550401309,2032
58424,0.0040946019824478,0.0176852160819259,2032
58425,0.0041174570257991,0.0152721721252937,2026
58426,0.003341694945009,0.0033904856223,2027
58427,0.0047033254593291,0.0203341663961331,2028
58428,0.0033455642617897,0.0081610115583132,2027
58429,0.0121438634679889,0.0061745795147307,2030
58430,0.0034568295888926,0.0296232667333615,TBA
58431,0.0086339292423243,0.0051401966345501,2030
58432,0.0058585547578405,0.007751452171886,2028
58433,0.0045300082153167,0.008315203891505,2030
58434,0.0110494473537204,0.009196173584102,2032
58435,0.0057107653686808,0.0076732230132054,2030
58436,0.0027926010406841,0.0149935474980543,2026
58437,0.0059325990485279,0.0075787611687733,2025
58438,0.0103252930480786,0.0081709225957033,2032
58439,0.0033383238334055,0.0072714326500397,2030
58440,0.009114179374302,0.0037203149224592,2027
58441,0.0038415021892279,0.0045841595747434,2032
58442,0.0053306564097922,0.0059598150280947,2032
58443,0.0128265410583695,0.0265491301388793,2027
58444,0.0103448164122827,0.0168699704891353,2032
58445,0.0064522336921657,0.0219519682107401,2028
58446,0.0086322855773421,0.0195430435024331,TBA
58447,0.0143987267415821,0.0063585885865461,2032
58448,0.0029907992898114,0.0521929372799087,2030
58449,0.0130209736906498,0.0269079951809699,2027
58450,0.0153285733327117,0.0008430621202087,2024
58451,0.0110542563343906,0.0067900206251287,2032
58452,0.006193758093104,0.0084313466633053,2027
58453,0.0029147504334354,0.0612339291836979,2030
58454,0.0171566062002719,0.0041468897861291,2024
58455,0.0050610889476465,0.026529676144301,2025
58456,0.0040330466265773,0.0112502349951958,2027
58457,0.0068889474702277,0.0065725569225181,2032
58458,0.0143307255051375,0.0086633752777621,2032
58459,0.0048301430302139,0.0047327972922272,2028
58460,0.0086322855773421,0.0195430435024331,TBA
58461,0.0094707332174123,0.0136807111275936,2030
58462,0.0025099352826114,0.0571163422343468,2030
58463,0.0045452492104485,0.0042710606374946,2027
58464,0.0049068029212518,0.0108728722912405,2030
58465,0.006140102905167,0.018560230590221,2030
58466,0.0030994236285353,0.0139997449154619,2030
58467,0.006958389350193,0.0170006645487103,2030
58468,0.0027938585342687,0.0111533710507171,2030
58469,0.0025036190477729,0.0285941624985211,TBA
58470,0.0039816956877316,0.0098694149254554,2030
58471,0.0063617311263592,0.0061705228115188,2032
58472,0.0070082773701442,0.0821935869545737,2030
58473,0.0041944875390701,0.0250539903632367,2032
58474,0.0036607262860618,0.0138936099000605,2028
58475,0.0092609040852417,0.0070778184400614,2030
58476,0.0038056146259916,0.0170466186655355,2030
58477,0.0134960937222894,0.0585893480471533,2030
58478,0.0078563112514712,0.00391532683424,2028
58479,0.0055811887486256,0.0050867954611248,2030
58480,0.0087546027554476,0.0039865251898767,2024
58481,0.0030453047475344,0.0173057135989408,2024
58482,0.0066214446351363,0.0317100375448283,TBA
58483,0.0047340533312421,0.020548000625618,2026
58484,0.0132536592275608,0.0275110478684964,2027
58485,0.0124670846929777,0.0069465100403104,2032
58486,0.0070986935920283,0.0224097955045344,2030
58487,0.0174045659940509,0.0029592887453162,2024
58488,0.0056608057370557,0.0073452657054222,2030
58489,0.0072821696552446,0.0180343452892965,2032
58490,0.0031094047628303,0.033584031578457,TBA
58491,0.0127663780406496,0.0060571865759317,2032
58492,0.0046027956446427,0.0050053956042409,2027
58493,0.004498323745492,0.0231823808166001,2024
58494,0.0021917925660845,0.0181681024144716,2027
58495,0.004057013040483,0.0628220403571198,2030
58496,0.0031592525558712,0.020654792875155,2030
58497,0.0077937783569367,0.0081006131615793,2030
58498,0.0086569796446366,0.0107633426583866,2028
58499,0.0090188000405351,0.0034495840920539,2027
58500,0.0007151527330616,0.0158033279178126,TBA
58501,0.0080474155887361,0.009004905192675,2026
58502,0.0052827991440326,0.0075191682044393,2027
58503,0.0088212032787851,0.0060664849183809,2032
58504,0.0047644108535341,0.0038606873083726,2030
58505,0.006149680963051,0.0175910464907097,2030
58506,0.0043255969456255,0.0038131035813603,2030
58507,0.0060463812066824,0.0020651054874703,2030
58508,0.0038371796895892,0.0249265822788301,2024
58509,0.0020935664536573,0.0501200094366349,2030
58510,0.0057855681881273,0.019692300670241,2032
58511,0.0036164939619211,0.0119783481198734,2024
58512,0.0030979675309292,0.0787163077817231,2030
58513,0.0016016204199479,0.0155861028018313,2024
58514,0.0078974191065443,0.0098167918356602,2026
58515,0.0085743976873184,0.0085821999004042,2030
58516,0.0061400473585319,0.0205861569373735,2032
58517,0.0073894383461551,0.0596327373372969,2030
58518,0.0044558001238128,0.0092998971831901,2028
58519,0.0092147467999896,0.007399525650309,2026
58520,0.0033170106125855,0.0159648867873248,2032
58521,0.0077305908346336,0.0191209472015409,2040
58522,0.0032657120104463,0.0061233126429685,2027
58523,0.0060596742230135,0.0112828379316768,2028
58524,0.0032572656577456,0.0142132197368032,2027
58525,0.004487057623986,0.0045499234944582,2040
58526,0.0080772279330508,0.007913660962565,2030
58527,0.0045823660897491,0.0840761441930694,2030
58528,0.0020373197796167,0.0168644310329729,2024
58529,0.0077933672297272,0.0157027984126357,2030
58530,0.0048269978462045,0.006355812547784,2028
58531,0.0069878517475872,0.0050845732663609,2030
58532,0.0109912352232546,0.0080631919887344,2032
58533,0.0153537089715031,0.0062036145566156,2030
58534,0.0102552893924811,0.0236196040278819,TBA
58535,0.0022775691474587,0.0188228268019353,2024
58536,0.0081851341517947,0.0233683707112882,2027
58537,0.0162515637180795,0.0195472918230012,2030
58538,0.013446401495238,0.0122259279854267,2030
58539,0.0071269112156733,0.0197112480780115,TBA
58540,0.0039307017132039,0.0038836018669864,2025
58541,0.0088180203197044,0.019807137682964,2028
58542,0.0054132009221872,0.0019210059444226,2030
58543,0.0049334279388429,0.0051392716978409,2030
58544,0.0068641617707003,0.0080887800740618,2025
58545,0.0020326041737684,0.0330820239086093,TBA
58546,0.0102714595172716,0.0060339347056813,2030
58547,0.00193713439054,0.0274127931446608,2024
58548,0.0062664136017422,0.0113690753993354,2030
58549,0.007258133600225,0.0584567553587306,2030
58550,0.0032572656577456,0.0142132197368032,2027
58551,0.0037426255672076,0.0040026141653591,2027
58552,0.0187453510898668,0.0045490430835605,2024
58553,0.0067117559028553,0.0015944578978294,2028
58554,0.0041102006628751,0.0051020588375053,2032
58555,0.0042845179101554,0.004378603051691,2040
58556,0.0125871433624163,0.0565753881711176,2030
58557,0.006137116153264,0.0754673501863005,2030
58558,0.0015325359326725,0.0594875973096511,2030
58559,0.0079225916262004,0.0091336955657792,2030
58560,0.0058799717852273,0.0062822795952795,2030
58561,0.0016047740438107,0.0101775637808505,2030
58562,0.0078082153232922,0.0095897008135672,2026
58563,0.0058167777730497,0.0054294922676938,2032
58564,0.0098215214290663,0.0123864002213566,2026
58565,0.0069308233539944,0.0118784294913192,2028
58566,0.0137512700878523,0.0023973585531074,2028
58567,0.0032697950256435,0.0266960830891459,2024
58568,0.0089378466831974,0.0093940090958578,2032
58569,0.0070024098915853,0.0074096589985892,2032
58570,0.005312966606906,0.0142882320598473,2030
58571,0.0028865265592128,0.0068332192272281,2030
58572,0.0203693074340564,0.0185253802395868,2030
58573,0.0032657120104463,0.0061233126429685,2027
58574,0.0084018579541389,0.0082129475348357,2030
58575,0.0040126193368631,0.0258468878157177,2032
58576,0.0118643414000441,0.0225919420299642,2028
58577,0.0027260389570418,0.0243095749976094,2024
58578,0.0025095696369277,0.019060670886543,2030
58579,0.0034289208527082,0.0217446205325888,2026
58580,0.0047071140382067,0.0071307787891547,2028
58581,0.0084398029321619,0.0103649525246637,2030
58582,0.0087058101958763,0.0624082597803177,2030
58583,0.0028852590181229,0.0160906188220071,2030
58584,0.0018624260773575,0.0028143680437089,2032
58585,0.0073585069011356,0.0501894888325847,2030
58586,0.0034957896981472,0.0253287231558436,2025
58587,0.0043391422642372,0.0187105720732179,2028
58588,0.0069986925597549,0.0122917433733642,2030
58589,0.0139020680762787,0.0029421466283102,2030
58590,0.0094735249401849,0.0382381259946065,2030
58591,0.0054797311292803,0.0198027008186176,2026
58592,0.011489389021383,0.0035054504583083,2027
58593,0.0029960889501903,0.0628604952287883,2030
58594,0.006960719295515,0.0146884611095012,2029
58595,0.0049299385522794,0.0059010748197907,2030
58596,0.0081669903378314,0.0088508504925533,2032
58597,0.0048807370722259,0.016054899187727,2024
58598,0.0040979903601587,0.0166650093410967,2030
58599,0.0056491285936008,0.00654620182013,2030
58600,0.0060910550716443,0.0090206576031877,2030
58601,0.0046501054051743,0.0538295856740231,2030
58602,0.0060813789968177,0.0057959440263374,2028
58603,0.0035222950963876,0.0029001049366043,2032
58604,0.0110907815298778,0.0089859094941973,2030
58605,0.0044428453125144,0.0149180357029754,2030
58606,0.0093085949249092,0.0779136306088041,2030
58607,0.0053579940478732,0.0044154381385362,2030
58608,0.0052723877466833,0.0054902108519161,2040
58609,0.0031592525558712,0.020654792875155,2030
58610,0.0020935664536573,0.0501200094366349,2030
58611,0.0058209469491136,0.0661613910224097,2030
58612,0.0115930476273123,0.0113430847452343,2027
58613,0.004142968030373,0.0048308929533905,2024
58614,0.0068936500838079,0.0083909772729963,2030
58615,0.0059440351269459,0.0062070213594565,2027
58616,0.0061294503849397,0.0068012060656962,2027
58617,0.0036756763385164,0.0133970110302853,2030
58618,0.0069804438981376,0.0167050063754429,2032
58619,0.0069348387141979,0.0657298642981032,2030
58620,0.0034952820723578,0.0207020854193411,2030
58621,0.0116918955881775,0.0032534512295104,2027
58622,0.0069764194570893,0.0092654595205744,2030
58623,0.0077093053345963,0.022479396462436,TBA
58624,0.0157282048266468,0.0063585136362602,2032
58625,0.0126736777820791,0.0056374216160196,2030
58626,0.0055366570847352,0.0052849787756441,2032
58627,0.0026306974211198,0.0161141273766763,TBA
58628,0.0036334105353176,0.008415280745675,2028
58629,0.0047231182431191,0.0080032305449264,2028
58630,0.0161244371161456,0.0190541764742039,2030
58631,0.0040097701332773,0.0504120015514909,2030
58632,0.006877106511399,0.0594715021132815,2030
58633,0.0041609624635685,0.0614315528826316,2030
58634,0.0066837070915993,0.0205768810412189,2025
58635,0.0035222950963876,0.0029001049366043,2032
58636,0.0032076526221853,0.0033757589539978,2032
58637,0.0080495617212731,0.0239875493577669,2030
58638,0.0030564513472561,0.0609335630367808,2030
58639,0.0114832449944216,0.0187689659442288,2028
58640,0.0020163846195096,0.0179821366587123,2030
58641,0.0056513243316494,0.0101275985435598,2032
58642,0.0053058025209447,0.0141485017003348,2030
58643,0.0059367054240262,0.0188015365062286,2030
58644,0.0022998330204123,0.002127199155679,2032
58645,0.002836001976612,0.017291458759415,2030
58646,0.0184129680696094,0.0035277793560253,2024
58647,0.0098984437856124,0.0103030645151768,2030
58648,0.0046878254626579,0.0185319564619504,2028
58649,0.0133835338699891,0.0056670991913302,2032
58650,0.0072977251211297,0.0156797733313742,2032
58651,0.0188178338989765,0.0030539233749603,2024
58652,0.0027230382846301,0.0030358495928339,2027
58653,0.0035845158129195,0.0168327966366493,2030
58654,0.012418542545929,0.0009517469002666,2030
58655,0.0078082153232922,0.0095897008135672,2026
58656,0.0061799583593753,0.0615377420900752,2030
58657,0.008668067627827,0.0674767252108423,2030
58658,0.0096687675020284,0.0683542941006134,2030
58659,0.005814383139706,0.0087799081091338,2030
58660,0.0061769053322342,0.0174613083277098,2030
58661,0.0046689580411224,0.0046646387778274,2025
58662,0.0042700230506148,0.0628465047089557,2030
58663,0.0052028964223759,0.0078228523584479,2027
58664,0.0029165708822812,0.0108624418119184,2030
58665,0.0169163895423652,0.0021972465845448,2024
58666,0.0013871441265517,0.0151764202184769,2026
58667,0.0020853571290617,0.0137408739416767,TBA
58668,0.0063466178120284,0.0176519141361436,2025
58669,0.0067185897365331,0.0084169071409308,2030
58670,0.0060219755458929,0.0058469866446271,2032
58671,0.0079457469085704,0.0047735483678879,2027
58672,0.0054595726504767,0.0085302257394917,2030
58673,0.0036370587872124,0.0328841811205105,TBA
58674,0.0086643076738549,0.0206957837466334,TBA
58675,0.0045757633588004,0.0045253119536195,2025
58676,0.0032568602046319,0.0610916454153509,2030
58677,0.0063295942731786,0.0066038783717255,2030
58678,0.0027866115477578,0.0215244763922694,2026
58679,0.0037068421461123,0.0035454563709654,2032
58680,0.0030080668844792,0.0316217461480446,TBA
58681,0.0062780188296964,0.0063248552079404,2040
58682,0.0056491285936008,0.00654620182013,2030
58683,0.0022665004622674,0.0460886412562948,2030
58684,0.004716609966001,0.0794930450617775,2030
58685,0.0076495160362285,0.0190750835226801,2027
58686,0.0108204341828974,0.0114767499490769,2032
58687,0.0035270723717913,0.0575044026452044,2030
58688,0.0145453827104231,0.0021451826358932,2028
58689,0.0160870009247623,0.0084054295280392,2030
58690,0.005841265230754,0.0015191567887418,2030
58691,0.006975809052208,0.0178206072323139,TBA
58692,0.0063008261058183,0.0061801454076052,2032
58693,0.004399972806671,0.0043519054678493,2025
58694,0.0078388715242397,0.002367252104824,2028
58695,0.0029684911236819,0.0030637549973434,2032
58696,0.0031699365360928,0.0034488415640605,2032
58697,0.0065152411944328,0.0149054684631724,2030
58698,0.0059204221386149,0.0058988426883758,2025
58699,0.0043228454652725,0.0246202360184455,2024
58700,0.0082676024791783,0.0084228214361854,2040
58701,0.0126161399058003,0.0050640896433611,2030
58702,0.0057433578651666,0.0827682356913253,2030
58703,0.0105615168414434,0.0056170094382183,2032
58704,0.0068982670896417,0.004914539607365,2030
58705,0.0029259474047285,0.009548081524302,2030
58706,0.0019664588653637,0.010649406480464,TBA
58707,0.0105185995421158,0.005230519272794,2027
58708,0.0082681183962265,0.0098262255140105,2025
58709,0.0025391409877878,0.012887299670478,2030
58710,0.0065399113070756,0.0085913389417595,2030
58711,0.0044728486507612,0.0090570883133811,TBA
58712,0.0025036935174256,0.0175181595275499,2025
58713,0.0044097890078401,0.004756392691314,2030
58714,0.0028257986352322,0.0171876724059936,2030
58715,0.0059191681601294,0.0180849751830752,TBA
58716,0.0092147467999896,0.007399525650309,2026
58717,0.0022121433225823,0.0172040717287271,2032
58718,0.0046092898030863,0.0206886770468226,2024
58719,0.0046468733997467,0.0177123714877417,TBA
58720,0.0037678181718461,0.0296369195779803,2030
58721,0.0027414538935268,0.0249763389329511,TBA
58722,0.0062714084219803,0.0080203625590778,2030
58723,0.0075669174301221,0.0070968856966989,2028
58724,0.0197901561185877,0.0176795229348331,2030
58725,0.0070701363094796,0.0023344205810072,2027
