index,num_school_500m,nearest_school_dist
50568,1,334.06
50569,1,414.12
50570,0,654.87
50571,2,255.32
50572,0,513.58
50573,2,130.27
50574,1,185.41
50575,1,443.11
50576,0,775.77
50577,1,207.13
50578,3,410.55
50579,1,276.02
50580,1,399.27
50581,2,267.46
50582,2,244.9
50583,3,244.91
50584,0,799.26
50585,1,318.44
50586,1,434.75
50587,1,477.56
50588,2,192.66
50589,0,597.84
50590,1,219.09
50591,1,474.75
50592,1,475.97
50593,3,140.8
50594,1,370.4
50595,0,860.29
50596,1,347.44
50597,1,403.83
50598,0,934.65
50599,1,160.23
50600,0,694.68
50601,1,380.61
50602,0,538.34
50603,2,191.63
50604,0,792.51
50605,2,293.31
50606,1,251.67
50607,1,470.06
50608,1,468.9
50609,2,127.17
50610,0,623.75
50611,1,280.76
50612,0,730.92
50613,1,403.06
50614,0,1683.09
50615,0,1831.26
50616,1,462.1
50617,0,589.42
50618,3,276.41
50619,2,325.26
50620,0,520.81
50621,0,786.78
50622,0,1031.67
50623,1,485.67
50624,3,133.86
50625,2,214.94
50626,1,459.53
50627,2,480.33
50628,1,376.11
50629,1,157.16
50630,1,118.38
50631,1,494.46
50632,1,445.07
50633,2,318.34
50634,0,519.52
50635,3,281.4
50636,2,386.41
50637,2,298.9
50638,4,128.62
50639,1,281.51
50640,1,122.96
50641,0,687.37
50642,1,136.18
50643,1,151.91
50644,1,479.18
50645,2,98.55
50646,0,727.76
50647,1,237.56
50648,1,315.89
50649,1,391.5
50650,1,355.66
50651,1,243.69
50652,1,350.54
50653,1,261.45
50654,0,911.68
50655,3,212.74
50656,2,247.6
50657,1,426.5
50658,0,1002.27
50659,1,452.45
50660,1,126.07
50661,1,309.09
50662,3,289.52
50663,0,669.32
50664,1,422.65
50665,1,332.74
50666,1,148.65
50667,0,601.06
50668,0,741.2
50669,0,911.68
50670,2,412.86
50671,3,149.01
50672,1,159.09
50673,0,670.35
50674,0,518.67
50675,0,513.27
50676,2,444.53
50677,0,528.73
50678,1,353.81
50679,3,202.87
50680,2,206.85
50681,2,380.95
50682,2,426.29
50683,1,397.82
50684,1,493.7
50685,2,256.23
50686,1,356.21
50687,2,388.82
50688,0,1243.39
50689,1,240.46
50690,2,198.6
50691,1,89.34
50692,0,691.7
50693,0,756.32
50694,1,258.64
50695,1,430.51
50696,1,374.63
50697,2,117.47
50698,1,232.04
50699,3,370.01
50700,0,544.97
50701,0,933.94
50702,0,554.28
50703,1,254.69
50704,1,464.34
50705,2,286.87
50706,0,786.61
50707,0,1311.26
50708,1,387.83
50709,0,636.03
50710,2,205.69
50711,2,209.28
50712,1,419.3
50713,1,317.5
50714,1,473.95
50715,3,184.34
50716,1,380.49
50717,2,362.88
50718,1,241.64
50719,0,1465.7
50720,1,401.08
50721,1,124.94
50722,0,712.15
50723,2,383.27
50724,0,1124.17
50725,2,182.74
50726,1,435.13
50727,1,463.39
50728,1,159.17
50729,2,177.23
50730,2,297.74
50731,1,308.5
50732,1,366.0
50733,2,280.94
50734,1,303.57
50735,0,1108.56
50736,1,144.59
50737,4,418.53
50738,0,1465.7
50739,2,452.63
50740,0,626.4
50741,0,1059.58
50742,1,478.2
50743,1,274.17
50744,0,963.27
50745,2,266.22
50746,0,557.55
50747,2,199.03
50748,1,95.98
50749,0,550.52
50750,0,726.28
50751,2,141.44
50752,0,667.14
50753,2,273.4
50754,1,358.26
50755,1,199.61
50756,1,482.7
50757,0,756.77
50758,1,429.34
50759,1,63.6
50760,2,238.6
50761,3,116.26
50762,1,328.12
50763,0,1012.91
50764,0,607.23
50765,1,237.36
50766,0,677.47
50767,0,687.88
50768,1,138.25
50769,0,548.17
50770,1,338.25
50771,0,509.42
50772,4,168.62
50773,2,328.93
50774,1,228.86
50775,1,163.3
50776,0,856.43
50777,1,314.76
50778,1,271.91
50779,1,301.28
50780,1,243.59
50781,1,415.56
50782,1,145.8
50783,0,717.15
50784,1,441.1
50785,1,352.19
50786,2,142.86
50787,1,235.31
50788,1,88.13
50789,2,198.6
50790,1,485.07
50791,3,294.29
50792,1,255.54
50793,3,227.67
50794,2,224.82
50795,0,1242.74
50796,2,461.86
50797,1,232.2
50798,0,511.94
50799,0,670.7
50800,1,341.79
50801,1,204.57
50802,0,1221.39
50803,1,437.56
50804,2,164.67
50805,2,241.16
50806,2,424.12
50807,1,240.0
50808,1,283.73
50809,0,1027.31
50810,0,687.89
50811,1,296.43
50812,1,383.11
50813,1,213.53
50814,2,437.87
50815,1,446.06
50816,0,573.99
50817,1,283.7
50818,0,644.51
50819,1,415.56
50820,0,553.77
50821,1,490.99
50822,1,408.45
50823,1,286.8
50824,3,467.77
50825,1,331.12
50826,3,338.81
50827,1,291.99
50828,0,512.67
50829,0,1041.6
50830,3,180.78
50831,1,346.22
50832,1,270.08
50833,0,667.14
50834,0,1359.05
50835,1,152.06
50836,1,243.52
50837,1,147.35
50838,2,367.5
50839,2,437.87
50840,2,76.61
50841,0,582.82
50842,0,693.78
50843,2,201.87
50844,0,807.5
50845,2,220.99
50846,1,187.26
50847,1,443.2
50848,0,628.69
50849,1,404.66
50850,3,182.75
50851,1,235.67
50852,0,704.33
50853,1,325.77
50854,0,527.38
50855,0,774.03
50856,2,115.82
50857,0,594.08
50858,1,243.45
50859,0,530.03
50860,0,521.07
50861,1,299.67
50862,0,1162.0
50863,1,121.36
50864,0,503.68
50865,0,723.51
50866,1,168.28
50867,1,350.93
50868,1,366.39
50869,1,479.24
50870,1,284.8
50871,2,422.75
50872,0,1031.67
50873,1,264.49
50874,0,800.92
50875,2,318.98
50876,1,360.27
50877,3,208.77
50878,0,1226.32
50879,0,1286.69
50880,1,120.53
50881,0,601.52
50882,1,332.53
50883,1,431.99
50884,2,176.41
50885,1,148.77
50886,1,467.43
50887,0,675.27
50888,0,670.17
50889,2,316.79
50890,1,216.76
50891,1,224.97
50892,0,530.88
50893,0,824.26
50894,1,334.32
50895,0,743.17
50896,1,184.96
50897,0,645.33
50898,2,405.62
50899,1,425.89
50900,1,82.43
50901,2,377.44
50902,0,607.23
50903,0,636.03
50904,1,271.04
50905,0,729.98
50906,0,538.34
50907,1,477.95
50908,0,503.56
50909,1,441.1
50910,0,546.95
50911,1,481.25
50912,0,820.86
50913,0,787.04
50914,2,251.16
50915,2,336.02
50916,0,601.17
50917,2,171.84
50918,0,601.88
50919,0,504.47
50920,1,166.94
50921,1,150.77
50922,2,225.58
50923,1,443.6
50924,1,269.57
50925,1,388.23
50926,1,336.22
50927,0,612.84
50928,1,171.64
50929,1,241.98
50930,0,666.02
50931,1,266.43
50932,0,724.64
50933,1,475.83
50934,2,394.59
50935,0,551.63
50936,2,67.57
50937,0,771.28
50938,1,351.2
50939,1,134.29
50940,1,162.98
50941,0,506.36
50942,2,285.47
50943,1,431.57
50944,1,82.43
50945,3,151.32
50946,0,552.68
50947,1,353.38
50948,0,577.29
50949,0,792.51
50950,1,361.57
50951,2,170.92
50952,0,746.08
50953,1,495.66
50954,1,154.99
50955,0,522.9
50956,0,713.16
50957,0,671.65
50958,2,385.0
50959,1,293.9
50960,4,319.42
50961,1,321.81
50962,1,127.09
50963,0,512.11
50964,0,510.58
50965,0,1030.47
50966,1,260.58
50967,0,534.82
50968,0,524.63
50969,0,814.6
50970,0,632.37
50971,1,293.82
50972,1,341.92
50973,3,226.61
50974,0,570.29
50975,2,265.1
50976,1,288.55
50977,1,409.56
50978,0,693.17
50979,2,198.6
50980,3,464.55
50981,1,478.2
50982,0,515.24
50983,1,319.63
50984,0,530.24
50985,4,386.06
50986,1,426.53
50987,1,275.85
50988,1,395.61
50989,1,244.65
50990,1,72.05
50991,0,555.61
50992,1,304.3
50993,1,333.02
50994,1,370.48
50995,1,161.32
50996,2,480.08
50997,1,477.85
50998,1,260.79
50999,0,1587.19
51000,3,312.69
51001,0,717.31
51002,1,250.89
51003,0,576.71
51004,0,597.56
51005,2,296.92
51006,1,181.68
51007,3,385.78
51008,1,417.1
51009,1,183.74
51010,1,437.89
51011,1,184.21
51012,1,313.0
51013,0,512.36
51014,4,269.61
51015,1,401.16
51016,1,350.48
51017,0,685.55
51018,0,693.05
51019,4,311.28
51020,1,268.42
51021,1,341.82
51022,1,388.23
51023,1,359.61
51024,0,638.83
51025,0,501.38
51026,2,132.09
51027,1,134.65
51028,1,97.74
51029,2,182.66
51030,2,140.77
51031,0,637.01
51032,1,408.65
51033,1,317.41
51034,2,210.42
51035,1,252.38
51036,1,392.96
51037,1,298.2
51038,0,1388.73
51039,0,1185.82
51040,1,187.06
51041,2,431.5
51042,0,829.39
51043,1,182.3
51044,0,786.78
51045,2,283.33
51046,0,510.9
51047,1,150.61
51048,0,564.58
51049,3,169.34
51050,1,256.29
51051,0,568.23
51052,0,1040.84
51053,2,327.21
51054,0,1243.52
51055,4,224.12
51056,1,290.18
51057,1,182.5
51058,1,349.32
51059,2,424.77
51060,0,856.22
51061,0,718.25
51062,0,597.42
51063,0,651.43
51064,1,257.87
51065,1,299.31
51066,1,162.99
51067,1,431.99
51068,1,281.51
51069,0,923.17
51070,1,407.69
51071,2,427.07
51072,1,146.0
51073,2,404.77
51074,0,637.85
51075,1,110.88
51076,1,240.0
51077,2,481.54
51078,1,187.84
51079,1,442.86
51080,0,631.45
51081,1,208.94
51082,0,667.33
51083,0,519.09
51084,1,382.2
51085,1,207.55
51086,1,473.25
51087,1,398.52
51088,2,207.94
51089,0,500.32
51090,2,185.13
51091,1,152.11
51092,1,131.75
51093,1,458.44
51094,2,456.32
51095,1,163.67
51096,0,598.68
51097,1,201.06
51098,4,112.71
51099,4,171.08
51100,1,204.0
51101,0,1381.41
51102,2,118.27
51103,1,474.75
51104,1,328.73
51105,2,262.12
51106,2,372.74
51107,0,645.58
51108,1,370.17
51109,1,418.28
51110,2,112.65
51111,2,197.17
51112,1,270.0
51113,0,801.27
51114,4,330.21
51115,3,138.94
51116,2,424.74
51117,1,388.81
51118,0,567.73
51119,1,379.92
51120,0,568.96
51121,0,717.31
51122,1,462.04
51123,0,536.9
51124,2,251.8
51125,2,176.53
51126,2,363.92
51127,1,478.05
51128,1,185.13
51129,1,252.84
51130,1,190.48
51131,0,691.7
51132,1,334.12
51133,1,241.61
51134,2,98.64
51135,1,222.02
51136,2,120.14
51137,2,463.44
51138,1,275.75
51139,1,481.06
51140,1,330.55
51141,0,748.58
51142,2,130.95
51143,1,386.58
51144,1,462.04
51145,2,356.14
51146,1,191.42
51147,1,118.15
51148,1,480.81
51149,2,162.17
51150,1,359.88
51151,1,479.29
51152,2,75.84
51153,1,143.46
51154,1,375.63
51155,2,414.45
51156,3,147.95
51157,3,264.79
51158,2,96.13
51159,2,182.56
51160,0,1128.41
51161,2,363.83
51162,2,443.02
51163,1,441.79
51164,1,248.26
51165,0,579.51
51166,3,280.54
51167,1,472.38
51168,2,161.7
51169,3,132.09
51170,0,831.08
51171,3,365.72
51172,0,935.68
51173,1,463.01
51174,2,200.71
51175,1,464.86
51176,2,280.82
51177,0,541.93
51178,0,632.84
51179,4,279.85
51180,0,765.65
51181,3,180.78
51182,1,273.54
51183,1,492.09
51184,1,412.22
51185,2,339.31
51186,3,464.94
51187,1,220.01
51188,1,302.04
51189,1,246.29
51190,1,255.54
51191,2,355.69
51192,1,240.0
51193,0,549.46
51194,0,1024.66
51195,0,715.55
51196,0,628.47
51197,0,613.49
51198,2,372.11
51199,0,523.73
51200,2,358.48
51201,1,232.06
51202,3,143.5
51203,0,980.67
51204,0,616.72
51205,0,580.0
51206,2,450.55
51207,1,480.8
51208,2,278.44
51209,2,350.65
51210,0,1659.92
51211,3,184.03
51212,1,111.44
51213,0,707.89
51214,1,338.91
51215,1,437.48
51216,0,633.82
51217,1,442.39
51218,1,366.0
51219,1,334.93
51220,1,451.71
51221,2,167.81
51222,1,275.24
51223,4,171.42
51224,1,442.36
51225,1,249.24
51226,0,608.86
51227,0,574.44
51228,3,269.07
51229,0,767.18
51230,0,1014.25
51231,2,290.91
51232,2,330.82
51233,4,263.88
51234,2,358.66
51235,0,582.82
51236,3,276.41
51237,1,197.09
51238,1,299.85
51239,1,414.49
51240,0,689.04
51241,1,231.48
51242,0,787.91
51243,1,191.2
51244,1,301.77
51245,1,197.85
51246,0,500.77
51247,2,208.53
51248,1,233.63
51249,1,404.66
51250,1,420.95
51251,1,435.13
51252,2,423.35
51253,0,916.53
51254,2,207.94
51255,2,388.82
51256,0,537.63
51257,0,720.22
51258,3,325.98
51259,1,88.13
51260,1,204.57
51261,2,154.95
51262,4,113.02
51263,1,411.2
51264,1,237.81
51265,0,1060.53
51266,0,697.84
51267,1,245.96
51268,0,1100.42
51269,0,652.23
51270,0,1270.19
51271,2,457.42
51272,0,508.26
51273,1,318.1
51274,1,401.43
51275,0,548.47
51276,2,233.64
51277,1,128.94
51278,0,1578.75
51279,2,418.49
51280,0,1043.98
51281,0,500.29
51282,1,338.91
51283,2,397.28
51284,2,469.29
51285,2,315.9
51286,1,263.5
51287,1,450.88
51288,2,179.94
51289,0,1248.2
51290,0,830.01
51291,2,411.65
51292,1,309.09
51293,1,435.28
51294,3,116.26
51295,0,520.81
51296,0,705.66
51297,1,64.33
51298,0,583.67
51299,0,797.09
51300,2,318.34
51301,1,387.09
51302,1,129.34
51303,0,501.38
51304,1,246.95
51305,3,210.22
51306,1,470.78
51307,4,131.53
51308,2,356.08
51309,1,444.59
51310,0,572.36
51311,2,362.07
51312,2,51.73
51313,2,257.53
51314,1,236.1
51315,0,529.96
51316,0,601.3
51317,0,606.58
51318,1,454.22
51319,1,139.88
51320,1,375.96
51321,1,187.06
51322,1,226.76
51323,4,379.95
51324,1,262.33
51325,1,77.19
51326,0,516.05
51327,0,524.45
51328,1,479.2
51329,1,128.06
51330,2,434.23
51331,1,202.83
51332,0,1276.73
51333,2,423.54
51334,2,130.24
51335,2,255.64
51336,1,303.01
51337,2,353.79
51338,2,413.72
51339,2,192.42
51340,0,637.49
51341,2,178.81
51342,1,265.05
51343,1,374.86
51344,3,310.51
51345,1,217.36
51346,1,216.42
51347,0,698.35
51348,0,548.44
51349,0,584.21
51350,2,331.53
51351,2,197.41
51352,0,720.38
51353,1,232.06
51354,1,354.73
51355,2,489.39
51356,2,220.28
51357,0,576.73
51358,1,288.0
51359,1,307.22
51360,1,366.39
51361,0,602.19
51362,1,491.41
51363,2,363.44
51364,3,330.18
51365,4,404.13
51366,1,202.75
51367,1,378.07
51368,0,517.49
51369,0,672.9
51370,0,618.45
51371,2,311.18
51372,1,391.66
51373,2,137.16
51374,0,663.62
51375,1,429.25
51376,1,119.38
51377,2,379.45
51378,3,230.57
51379,1,437.86
51380,1,442.86
51381,2,144.55
51382,1,240.3
51383,2,292.33
51384,2,453.52
51385,1,182.71
51386,1,194.18
51387,2,364.09
51388,0,549.43
51389,1,132.41
51390,2,209.49
51391,2,303.52
51392,1,284.8
51393,1,472.55
51394,0,554.68
51395,0,661.29
51396,1,415.56
51397,1,112.65
51398,1,355.55
51399,0,555.26
51400,0,617.48
51401,2,372.12
51402,1,333.32
51403,0,545.05
51404,2,256.39
51405,2,185.46
51406,1,455.95
51407,1,239.49
51408,1,299.06
51409,1,199.78
51410,1,217.61
51411,1,411.69
51412,1,315.89
51413,2,246.18
51414,2,168.4
51415,1,288.0
51416,1,443.13
51417,0,883.53
51418,1,420.24
51419,0,663.95
51420,3,269.89
51421,0,520.35
51422,1,320.81
51423,1,285.1
51424,0,552.68
51425,0,570.48
51426,1,88.93
51427,1,450.65
51428,0,518.61
51429,1,272.77
51430,1,484.08
51431,1,407.86
51432,3,202.87
51433,1,158.35
51434,1,382.41
51435,1,347.68
51436,3,198.43
51437,1,351.87
51438,1,436.43
51439,1,328.23
51440,0,503.54
51441,2,463.44
51442,3,305.47
51443,0,603.11
51444,3,218.73
51445,1,454.24
51446,1,154.79
51447,1,103.76
51448,1,407.92
51449,1,370.52
51450,1,455.16
51451,1,249.24
51452,2,238.6
51453,1,275.75
51454,1,221.29
51455,1,306.97
51456,1,303.68
51457,0,580.0
51458,0,830.01
51459,1,221.05
51460,0,800.92
51461,0,561.24
51462,1,256.86
51463,1,91.06
51464,1,242.2
51465,1,171.47
51466,1,89.32
51467,0,774.03
51468,0,512.62
51469,1,107.43
51470,1,491.06
51471,1,333.23
51472,2,246.89
51473,0,845.94
51474,0,713.96
51475,1,344.74
51476,1,293.9
51477,3,331.82
51478,1,474.75
51479,0,797.8
51480,3,187.17
51481,1,270.37
51482,1,321.95
51483,0,515.24
51484,1,447.82
51485,1,80.99
51486,1,269.37
51487,0,849.59
51488,0,629.21
51489,2,435.7
51490,0,690.69
51491,1,333.07
51492,1,268.45
51493,1,267.27
51494,1,344.41
51495,1,151.14
51496,1,388.81
51497,3,377.51
51498,1,275.97
51499,1,267.33
51500,0,1014.25
51501,0,925.84
51502,0,1056.07
51503,0,721.43
51504,3,335.37
51505,3,379.04
51506,3,140.79
51507,0,562.96
51508,2,96.13
51509,1,423.69
51510,0,774.03
51511,0,1212.93
51512,0,1089.07
51513,1,413.45
51514,1,298.63
51515,2,267.52
51516,1,306.77
51517,0,517.95
51518,1,367.1
51519,1,314.36
51520,3,170.04
51521,1,169.24
51522,1,247.22
51523,1,188.87
51524,2,186.42
51525,0,596.39
51526,2,327.21
51527,1,278.74
51528,0,900.65
51529,1,255.7
51530,1,198.19
51531,1,392.64
51532,1,208.94
51533,0,522.9
51534,0,717.31
51535,2,270.9
51536,0,510.2
51537,1,357.07
51538,0,537.22
51539,1,299.33
51540,1,444.15
51541,2,225.68
51542,2,475.4
51543,0,598.73
51544,2,100.46
51545,1,222.54
51546,1,488.21
51547,1,314.2
51548,0,584.21
51549,1,351.3
51550,3,264.79
51551,2,200.61
51552,2,232.67
51553,1,324.7
51554,0,1205.36
51555,1,384.51
51556,2,395.8
51557,1,387.56
51558,1,273.54
51559,1,454.22
51560,2,288.54
51561,0,671.65
51562,0,823.2
51563,0,661.74
51564,1,191.92
51565,0,502.38
51566,0,510.2
51567,1,387.35
51568,1,181.33
51569,1,331.36
51570,1,208.52
51571,2,364.09
51572,1,278.97
51573,0,554.04
51574,0,571.56
51575,3,290.85
51576,1,177.04
51577,1,409.71
51578,0,609.58
51579,1,82.43
51580,0,576.09
51581,1,275.1
51582,1,448.73
51583,0,575.11
51584,4,457.39
51585,1,146.0
51586,2,343.54
51587,2,367.24
51588,3,253.19
51589,0,532.02
51590,0,729.62
51591,0,587.82
51592,2,191.26
51593,0,696.36
51594,4,320.87
51595,2,185.76
51596,1,372.64
51597,0,546.55
51598,3,227.32
51599,0,501.38
51600,2,279.88
51601,0,1587.19
51602,0,883.53
51603,1,250.51
51604,4,107.27
51605,1,99.57
51606,0,507.2
51607,1,344.93
51608,1,243.62
51609,1,333.23
51610,2,421.58
51611,2,181.86
51612,4,279.85
51613,2,384.13
51614,1,357.18
51615,1,111.42
51616,0,512.4
51617,0,541.05
51618,1,321.8
51619,0,577.29
51620,1,157.53
51621,0,542.41
51622,0,543.01
51623,1,135.69
51624,0,664.81
51625,1,274.5
51626,1,99.45
51627,1,110.07
51628,3,171.77
51629,2,154.95
51630,0,805.07
51631,1,144.78
51632,0,514.76
51633,2,200.61
51634,0,587.82
51635,0,818.66
51636,3,397.31
51637,0,613.36
51638,1,434.04
51639,0,552.83
51640,2,257.53
51641,0,1566.14
51642,2,178.77
51643,0,556.46
51644,2,192.27
51645,0,852.25
51646,1,187.49
51647,1,220.85
51648,0,813.77
51649,0,947.12
51650,4,131.01
51651,3,162.39
51652,0,517.01
51653,2,139.13
51654,0,602.61
51655,1,448.75
51656,2,185.46
51657,2,437.87
51658,0,582.82
51659,1,472.38
51660,1,397.82
51661,3,96.55
51662,2,105.94
51663,2,457.29
51664,1,293.63
51665,1,303.01
51666,1,446.4
51667,0,825.24
51668,1,153.67
51669,0,945.45
51670,1,365.7
51671,2,132.3
51672,1,294.62
51673,1,431.95
51674,1,342.68
51675,1,227.9
51676,1,416.65
51677,0,556.46
51678,2,189.56
51679,1,148.98
51680,0,661.29
51681,0,501.29
51682,2,249.84
51683,1,392.96
51684,2,242.67
51685,1,276.92
51686,1,205.48
51687,1,104.33
51688,2,171.05
51689,2,460.45
51690,1,276.25
51691,1,477.53
51692,1,343.92
51693,0,570.93
51694,0,1698.88
51695,1,381.42
51696,1,211.06
51697,1,192.07
51698,1,303.68
51699,4,280.58
51700,1,180.18
51701,2,241.78
51702,0,643.53
51703,1,372.57
51704,1,458.79
51705,0,693.6
51706,1,395.34
51707,0,676.88
51708,1,309.6
51709,1,151.22
51710,0,751.56
51711,1,263.5
51712,1,446.4
51713,0,576.71
51714,1,450.93
51715,1,184.21
51716,0,523.38
51717,3,336.08
51718,3,313.61
51719,1,290.16
51720,2,264.6
51721,3,116.26
51722,4,297.92
51723,1,345.62
51724,1,448.45
51725,2,92.66
51726,1,404.57
51727,2,159.77
51728,0,630.78
51729,0,550.73
51730,0,611.56
51731,4,228.65
51732,0,598.73
51733,2,170.92
51734,1,388.99
51735,2,256.54
51736,2,288.27
51737,0,535.37
51738,1,434.53
51739,1,395.55
51740,1,152.8
51741,0,609.07
51742,0,922.23
51743,1,287.69
51744,3,129.35
51745,1,284.8
51746,0,1276.73
51747,0,567.48
51748,2,242.2
51749,1,366.06
51750,1,248.78
51751,0,560.96
51752,0,539.43
51753,2,178.53
51754,0,595.78
51755,1,195.83
51756,1,469.29
51757,2,445.33
51758,1,93.1
51759,1,222.54
51760,1,240.98
51761,0,935.68
51762,1,94.77
51763,1,442.96
51764,1,363.68
51765,1,341.92
51766,1,237.81
51767,0,792.76
51768,0,597.84
51769,1,231.48
51770,2,362.16
51771,0,787.91
51772,0,553.38
51773,1,136.53
51774,2,377.07
51775,0,524.33
51776,1,361.81
51777,0,1289.2
51778,1,449.87
51779,2,294.22
51780,2,211.44
51781,0,577.29
51782,1,236.1
51783,1,94.77
51784,0,525.19
51785,0,851.31
51786,2,353.63
51787,0,814.6
51788,1,367.25
51789,1,266.29
51790,1,480.63
51791,0,596.63
51792,2,154.78
51793,2,354.65
51794,2,400.25
51795,0,589.33
51796,1,338.54
51797,1,477.53
51798,0,607.23
51799,1,207.12
51800,0,622.26
51801,1,388.04
51802,2,192.5
51803,0,669.32
51804,0,570.97
51805,1,254.32
51806,1,243.67
51807,1,353.74
51808,1,372.58
51809,4,143.14
51810,0,510.15
51811,1,284.82
51812,1,320.6
51813,4,406.73
51814,1,454.35
51815,2,268.57
51816,0,565.62
51817,1,491.06
51818,1,449.63
51819,0,542.35
51820,1,192.07
51821,1,472.14
51822,1,295.02
51823,1,144.33
51824,1,472.14
51825,0,671.72
51826,1,287.87
51827,2,273.37
51828,3,189.53
51829,1,239.49
51830,1,340.05
51831,1,408.43
51832,1,245.96
51833,1,278.19
51834,2,456.76
51835,0,503.35
51836,0,622.45
51837,1,327.29
51838,1,366.06
51839,1,279.16
51840,1,144.36
51841,1,382.46
51842,1,267.19
51843,0,504.54
51844,0,821.11
51845,1,366.39
51846,0,660.93
51847,0,575.3
51848,0,616.83
51849,1,284.33
51850,1,486.32
51851,2,428.98
51852,1,488.97
51853,0,731.31
51854,1,306.77
51855,1,325.18
51856,1,115.84
51857,0,679.35
51858,0,812.29
51859,0,508.21
51860,1,372.96
51861,0,606.47
51862,1,451.33
51863,1,228.1
51864,0,509.93
51865,0,537.05
51866,2,286.12
51867,1,244.74
51868,2,459.31
51869,1,471.7
51870,2,300.72
51871,2,112.04
51872,1,285.66
51873,0,965.81
51874,3,325.98
51875,0,1587.19
51876,0,540.91
51877,2,220.75
51878,0,636.03
51879,1,381.42
51880,1,168.0
51881,1,416.65
51882,0,536.0
51883,0,536.55
51884,1,344.5
51885,1,275.12
51886,1,471.7
51887,0,527.38
51888,1,351.44
51889,2,433.36
51890,3,205.46
51891,0,1167.82
51892,2,466.12
51893,1,275.1
51894,1,231.18
51895,0,533.28
51896,1,447.07
51897,0,694.88
51898,1,211.06
51899,0,720.22
51900,1,404.22
51901,0,500.22
51902,1,357.07
51903,2,242.2
51904,0,751.44
51905,1,496.86
51906,0,534.38
51907,1,198.19
51908,0,824.66
51909,3,150.87
51910,0,593.72
51911,1,169.24
51912,0,743.46
51913,1,455.53
51914,0,636.03
51915,0,1405.56
51916,2,182.44
51917,1,491.32
51918,2,315.83
51919,3,107.33
51920,2,271.23
51921,0,697.84
51922,2,469.97
51923,2,221.04
51924,1,495.83
51925,0,634.53
51926,2,421.58
51927,3,444.01
51928,1,342.96
51929,1,353.87
51930,2,363.83
51931,2,273.65
51932,0,533.0
51933,1,492.54
51934,1,274.12
51935,1,88.58
51936,0,691.86
51937,3,439.5
51938,0,676.89
51939,1,473.44
51940,0,671.38
51941,1,393.96
51942,2,185.59
51943,1,206.67
51944,1,434.76
51945,3,480.62
51946,4,182.62
51947,1,441.79
51948,2,305.23
51949,2,187.68
51950,1,191.86
51951,0,608.48
51952,2,374.81
51953,1,467.32
51954,1,276.21
51955,1,455.67
51956,0,899.71
51957,1,280.29
51958,1,381.04
51959,1,330.99
51960,1,185.51
51961,1,351.2
51962,1,480.81
51963,1,452.73
51964,1,120.15
51965,1,189.75
51966,3,334.46
51967,4,234.42
51968,1,255.7
51969,0,1235.26
51970,1,169.16
51971,1,210.94
51972,1,167.04
51973,0,675.27
51974,1,332.53
51975,1,258.06
51976,0,544.97
51977,1,117.74
51978,2,468.07
51979,2,352.66
51980,1,347.44
51981,1,255.8
51982,0,654.66
51983,1,205.74
51984,0,1276.73
51985,2,113.62
51986,0,520.37
51987,0,542.82
51988,0,769.24
51989,1,288.02
51990,3,351.02
51991,2,225.68
51992,3,325.98
51993,0,729.62
51994,3,279.51
51995,2,75.84
51996,2,362.15
51997,2,245.33
51998,2,241.89
51999,0,786.1
52000,1,112.65
52001,0,617.48
52002,1,451.84
52003,1,227.9
52004,0,559.31
52005,1,311.39
52006,1,407.49
52007,1,338.25
52008,1,319.27
52009,1,463.45
52010,3,170.11
52011,0,1040.85
52012,2,356.14
52013,0,1587.19
52014,1,264.42
52015,1,366.33
52016,0,1556.9
52017,0,654.9
52018,1,74.78
52019,0,667.74
52020,1,243.59
52021,4,350.67
52022,0,686.59
52023,0,601.17
52024,1,363.79
52025,1,86.76
52026,1,246.91
52027,2,197.61
52028,0,524.63
52029,1,252.68
52030,1,439.66
52031,0,655.15
52032,0,594.08
52033,1,146.82
52034,0,850.57
52035,0,504.22
52036,0,518.96
52037,1,366.06
52038,0,573.91
52039,1,436.07
52040,0,1578.75
52041,2,391.04
52042,0,504.74
52043,1,370.52
52044,1,470.85
52045,1,283.73
52046,1,181.8
52047,1,158.54
52048,1,106.88
52049,0,727.76
52050,2,102.03
52051,0,670.69
52052,0,533.69
52053,0,525.84
52054,0,1774.68
52055,0,911.77
52056,2,448.54
52057,2,428.21
52058,0,1689.99
52059,2,251.81
52060,0,706.04
52061,2,311.32
52062,2,272.55
52063,1,98.29
52064,1,420.19
52065,1,494.1
52066,1,232.46
52067,0,546.33
52068,2,295.76
52069,3,172.37
52070,1,435.62
52071,0,555.14
52072,0,1308.44
52073,2,126.03
52074,1,294.87
52075,0,517.47
52076,1,424.63
52077,0,605.96
52078,1,431.57
52079,0,1256.59
52080,0,696.09
52081,0,625.96
52082,2,76.78
52083,0,622.45
52084,1,470.09
52085,1,449.81
52086,2,140.77
52087,2,377.07
52088,0,712.59
52089,0,592.03
52090,2,221.07
52091,0,681.01
52092,2,151.97
52093,0,565.73
52094,1,380.72
52095,0,732.95
52096,0,799.26
52097,0,622.64
52098,0,901.84
52099,1,222.54
52100,1,122.12
52101,1,298.63
52102,0,775.77
52103,2,246.79
52104,2,281.06
52105,1,303.01
52106,0,1235.26
52107,1,179.63
52108,1,484.59
52109,1,127.09
52110,2,395.8
52111,0,534.37
52112,2,418.49
52113,2,431.8
